claim_id,source_file,source_claim,parameter_id,environment,claim_type,production_value,production_unit,source_id,source_value_if_available,conflict_type,conflict_reason,resolution_status
d50a19b5cf96db40,programmatic/ph/how-to-adjust-ph-from-8-to-7-5.html,"To lower pool pH from 8 toward 7.5, add pH reducer gradually while circulating water and testing frequently. pH moves best in small steps.",ph,pool,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
b5c3948233bb33f0,programmatic/ph/index.html,Reading time: 4 min read · Last updated: 2026-08-18 Platform v1.0.0 Foundation · QA 98/100 Section Description This hub consolidates crawlable entry points for /programmatic/ph.,ph,unspecified,RANGE,1,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
bdeebc5bf0254aa6,programmatic/ph/index.html,Reading time: 4 min read · Last updated: 2026-08-18 Platform v1.0.0 Foundation · QA 98/100 Section Description This hub consolidates crawlable entry points for /programmatic/ph.,ph,unspecified,RANGE,0,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
1a7fd14d4f9e3e66,programmatic/ph/index.html,Category Cards How to Adjust Pool pH from 6.8 to 7.2 (Safe Steps) | Pool Water Chemistry Guide Browse how to adjust ph from 6 8 to 7 2 content.,ph,pool,RANGE,6,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
342451bca367a931,programmatic/ph/index.html,Category Cards How to Adjust Pool pH from 6.8 to 7.2 (Safe Steps) | Pool Water Chemistry Guide Browse how to adjust ph from 6 8 to 7 2 content.,ph,pool,RANGE,2,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
47e40c4c9c41a1f9,programmatic/ph/index.html,How to Adjust Pool pH from 7.8 to 7.4 (Safe Steps) | Pool Water Chemistry Guide Browse how to adjust ph from 7 8 to 7 4 content.,ph,pool,RANGE,4,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
355ab0d2186f497a,programmatic/ph/index.html,How to Adjust Pool pH from 7 to 7.4 (Safe Steps) | Pool Water Chemistry Guide Browse how to adjust ph from 7 to 7 4 content.,ph,pool,RANGE,4,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
ba6073073d987048,programmatic/ph/index.html,How to Adjust Pool pH from 8 to 7.5 (Safe Steps) | Pool Water Chemistry Guide Browse how to adjust ph from 8 to 7 5 content.,ph,pool,RANGE,5,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
2a47d9d16148407b,programmatic/problems/green-pool-how-much-chlorine.html,"In most pools, you temporarily hold free chlorine above 5 ppm while running filtration until the water clears.",free_chlorine,pool,RANGE,5,ppm,,,CLAIM_FAMILY_GAP,"Green-pool recovery treatment value (""hold FC above 5 ppm""), not routine maintenance.",REQUIRES_EXPERT_REVIEW
c67d5be34e71b587,programmatic/problems/green-pool-how-much-chlorine.html,"In most pools, you temporarily hold free chlorine above 5 ppm while running filtration until the water clears.",free_chlorine,pool,RANGE,5,ppm,,,CONTEXT_MISMATCH,"""Above/exceeds"" threshold phrasing describing a too-high condition, consistent with (not contradicting) the canonical range's own maximum (3).",FALSE_CONFLICT
de705d8159293b1a,reference/alkalinity-table.html,"Sodium Bicarbonate to Raise Alkalinity (1.5 lb raises TA by 10 ppm per 10,000 gal) Pool Volume +10 ppm +20 ppm +30 ppm +40 ppm +50 ppm 8,000 gal 1.2 lb 2.4 lb 3.6 lb 4.8 lb 6.0 lb 10,000 gal 1.5 lb 3.0 lb 4.5 lb 6.0 lb 7.5 lb 12,000 gal 1.8 lb 3.6 lb 5.4 lb 7.2 lb 9.0 lb 15,000 gal 2.25 lb 4.5 lb 6.…",total_alkalinity,pool,RANGE,10,ppm,,,RANGE_MISMATCH,"Value 10-10 ppm does not overlap the canonical range(s) range-ta-public-pool-standard (60-180), range-ta-residential-practical (80-120) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
8112b8024503269d,reference/calcium-hardness-explained.html,"About 12 ounces (340g) per 10,000 gallons raises CH by approximately 10 ppm.",calcium_hardness,unspecified,RULE_OF_THUMB,10,ppm,,,RANGE_MISMATCH,"Value 10-10 ppm does not overlap the canonical range(s) range-ch-public-pool-standard (150-1000), range-ch-residential-practical (200-400) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
04cd53c764f64cca,reference/calcium-hardness-explained.html,The primary way to lower CH is dilution — drain 20–30% of the pool water and replace with lower-hardness water.,calcium_hardness,pool,RANGE,20-30,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
9cd40342c9782263,reference/chlorine-effectiveness-chart.html,"At pH 8.0, only one-fifth is.",ph,unspecified,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
ef7eed0abcb800f0,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,90,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
4af752a8ae63a282,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,10,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
ee0dc42e5474235e,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,83,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
9388ba165eb3050c,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,17,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
b1e3f587793ee9b5,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,67,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
250d68e442db1e20,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,33,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
a952fe6529d6fc0c,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,55,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
a59446632041dd2d,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,45,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
392dd2861cd38ef8,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,40,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
e402cb052f09e8fd,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,60,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
2993e7934d87b66c,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,0.8,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
7d599a92176cf0f1,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,28,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
3bdd0787d063e2ca,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,72,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
d418e6ce248710cc,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,0.56,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
6c83367950b918df,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,22,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
65e0e02add3f0b73,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,78,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
e126af6753e800e8,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,0.44,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
16ec56cae269084e,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,15,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
1ba6ec88b9a623d7,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,85,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
582ef42ce6b96d94,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,0.3,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
7d565486d571af9c,reference/chlorine-effectiveness-chart.html,HOCl Percentage at Different pH (at 77°F / 25°C) pH % as HOCl (Active) % as OCl- (Inactive) Effective FC at 2 ppm Total FC 6.8 90% 10% 1.80 ppm 7.0 83% 17% 1.66 ppm 7.2 67% 33% 1.34 ppm 7.4 55% 45% 1.10 ppm 7.6 40% 60% 0.80 ppm 7.8 28% 72% 0.56 ppm 8.0 22% 78% 0.44 ppm 8.2 15% 85% 0.30 ppm 8.4 10% 9…,free_chlorine,unspecified,RANGE,10,%,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
c6dd4d69b756aa5a,reference/chlorine-effectiveness-chart.html,"At pH 8.0, you would need 3x the free chlorine to achieve the same active HOCl level as at pH 7.2.",ph,unspecified,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
927da12f59bb9642,reference/chlorine-explained.html,Free chlorine kills bacteria and algae; target 1–3 ppm for pools Combined chlorine above 0.5 ppm causes irritation and odor — shock to eliminate pH dramatically affects chlorine activity: at pH 8.0 only 20% is active Test free chlorine 2–3 times per week during swim season What Is Chlorine Chlorine …,combined_chlorine,pool,RANGE,1-3,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
6c933f6b56ee0720,reference/chlorine-explained.html,Free chlorine kills bacteria and algae; target 1–3 ppm for pools Combined chlorine above 0.5 ppm causes irritation and odor — shock to eliminate pH dramatically affects chlorine activity: at pH 8.0 only 20% is active Test free chlorine 2–3 times per week during swim season What Is Chlorine Chlorine …,combined_chlorine,pool,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
edd804bf08c65461,reference/chlorine-explained.html,Free chlorine kills bacteria and algae; target 1–3 ppm for pools Combined chlorine above 0.5 ppm causes irritation and odor — shock to eliminate pH dramatically affects chlorine activity: at pH 8.0 only 20% is active Test free chlorine 2–3 times per week during swim season What Is Chlorine Chlorine …,ph,pool,RANGE,8,ph_units,,,EXTRACTION_ARTIFACT,"Number describes testing/dosing FREQUENCY (""N times per week/day""), not a chemistry-parameter value.",NOT_A_CHEMISTRY_CLAIM
cebf2e791492bbd8,reference/chlorine-explained.html,"Maintaining 1–3 ppm FC prevents illness, keeps water clear, and protects the pool surface and equipment. pH management is equally critical: at pH 7.4, about 60% of FC is in the active HOCl form; at pH 8.0, that drops to under 20%, making high-pH pools dangerous even when chlorine ""levels"" appear nor…",free_chlorine,pool,RANGE,60,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
fe4bb08688e2f938,reference/chlorine-explained.html,"Maintaining 1–3 ppm FC prevents illness, keeps water clear, and protects the pool surface and equipment. pH management is equally critical: at pH 7.4, about 60% of FC is in the active HOCl form; at pH 8.0, that drops to under 20%, making high-pH pools dangerous even when chlorine ""levels"" appear nor…",ph,pool,RANGE,8,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
ad003f0b6653900c,reference/chlorine-explained.html,"When TC exceeds FC by more than 0.5 ppm, you have a chloramine problem requiring shock.",free_chlorine,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
5f089329d072aaec,reference/chlorine-explained.html,"The main causes are UV light (without CYA stabilizer, outdoor pools lose 90% of FC in a few hours), heavy bather load (sweat, oils, and urine consume FC), algae growth (invisible early-stage algae consumes massive amounts of FC overnight), and high pH (above 7.8, chlorine is mostly inactive and effe…",free_chlorine,pool,RANGE,90,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
522f57de8a29d1cd,reference/combined-chlorine-explained.html,Target combined chlorine below 0.5 ppm.,combined_chlorine,unspecified,RANGE,0.5,ppm,,,RANGE_MISMATCH,Value 0.5-0.5 ppm does not overlap the canonical range(s) range-cc-pool-hottub-max (0-0.4) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.,UNREVIEWED
a3110234fd856127,reference/combined-chlorine-explained.html,"Combined chlorine (CC) = Total chlorine − Free chlorine; target CC below 0.5 ppm The ""pool smell"" is chloramines, not excess free chlorine — CC is the warning sign CC above 0.5 ppm requires breakpoint chlorination: FC raised to 10× the CC reading Bather hygiene (showering before swimming) dramatical…",combined_chlorine,pool,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
317e0ea96af98f4f,reference/combined-chlorine-explained.html,"Combined chlorine (CC) = Total chlorine − Free chlorine; target CC below 0.5 ppm The ""pool smell"" is chloramines, not excess free chlorine — CC is the warning sign CC above 0.5 ppm requires breakpoint chlorination: FC raised to 10× the CC reading Bather hygiene (showering before swimming) dramatical…",combined_chlorine,pool,RANGE,0.5,ppm,cdc-mahc-2023,,SOURCE_CONFLICT,Same 0.5-vs-0.4 discrepancy.,SOURCE_CONFLICT_REMAINS
0b2aab5c9b583abf,reference/combined-chlorine-explained.html,Maintaining CC below 0.5 ppm through regular shock treatments is essential for swimmer comfort and water quality.,combined_chlorine,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
5761d997887e64f8,reference/combined-chlorine-explained.html,Ideal Range Parameter Value Notes Combined Chlorine (CC) <0.5 ppm Above 0.5 ppm requires breakpoint shock Free Chlorine (FC) 1–3 ppm FC must substantially exceed CC for proper sanitation Total Chlorine (TC) Equal to FC TC = FC when CC is near zero (ideal state) Symptoms When Too Low Symptom What It …,combined_chlorine,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
