claim_id,claim_text,parameter,production_context,source_id,source_support,support_type,decision,notes
f9c83053260e4a0c,Maintaining CYA in the 30–50 ppm range balances UV protection with chlorine availability.,cyanuric_acid,"reference/cyanuric-acid-explained.html (env=unspecified, 30-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
99c3ced1c0eff0f6,Ideal Range Parameter Value Notes CYA (outdoor pools) 30–50 ppm Below 20 ppm: significant UV loss; above 80 ppm: reduced effectiveness CYA (salt water pools) 60–80 ppm Slightly higher to compensate for continuous SWG output CYA (indoor pools) 0 ppm No UV exposure; CYA unnecessary and may impair sani…,cyanuric_acid,"reference/cyanuric-acid-explained.html (env=pool, 30-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
42e25d0a42694846,Ideal Range Parameter Value Notes CYA (outdoor pools) 30–50 ppm Below 20 ppm: significant UV loss; above 80 ppm: reduced effectiveness CYA (salt water pools) 60–80 ppm Slightly higher to compensate for continuous SWG output CYA (indoor pools) 0 ppm No UV exposure; CYA unnecessary and may impair sani…,cyanuric_acid,"reference/cyanuric-acid-explained.html (env=pool, 20-20 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 20-20 ppm does not overlap any canonical range for cyanuric_acid/pool (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor)."
0e92ce09fc62d335,Ideal Range Parameter Value Notes CYA (outdoor pools) 30–50 ppm Below 20 ppm: significant UV loss; above 80 ppm: reduced effectiveness CYA (salt water pools) 60–80 ppm Slightly higher to compensate for continuous SWG output CYA (indoor pools) 0 ppm No UV exposure; CYA unnecessary and may impair sani…,cyanuric_acid,"reference/cyanuric-acid-explained.html (env=pool, 80-80 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-saltwater-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
fd66fe77206c8c26,Ideal Range Parameter Value Notes CYA (outdoor pools) 30–50 ppm Below 20 ppm: significant UV loss; above 80 ppm: reduced effectiveness CYA (salt water pools) 60–80 ppm Slightly higher to compensate for continuous SWG output CYA (indoor pools) 0 ppm No UV exposure; CYA unnecessary and may impair sani…,salt,"reference/cyanuric-acid-explained.html (env=pool, 60-80 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 60-80 ppm does not overlap any canonical range for salt/pool (checked: range-salt-generic-operating, range-salt-pentair, range-salt-autopilot)."
e16e68553dcf7a0b,"Without it, outdoor pools lose up to 90% of FC in a few hours of direct sunlight.",free_chlorine,"reference/cyanuric-acid-explained.html (env=pool, 90-90 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 90-90 % does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
58f88e8920d4119c,"DPD test kit (free chlorine reagent), digital photometer, ORP probe ppm mg/L HOCl (hypochlorous acid) {""pH7_2"":67,""pH7_4"":54,""pH7_6"":40,""pH8_0"":22} ph cyanuric-acid temperature sunlight bather-load combined-chlorine total-chlorine cyanuric-acid Cool, dry, well-ventilated area.",ph,"reference/datasets/chemical-properties/index.html (env=unspecified, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
d07f9ec83f890e7c,"DPD test kit (free chlorine reagent), digital photometer, ORP probe ppm mg/L HOCl (hypochlorous acid) {""pH7_2"":67,""pH7_4"":54,""pH7_6"":40,""pH8_0"":22} ph cyanuric-acid temperature sunlight bather-load combined-chlorine total-chlorine cyanuric-acid Cool, dry, well-ventilated area.",ph,"reference/datasets/chemical-properties/index.html (env=unspecified, 0-0 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0-0 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
8f41d86dab0a7c92,Very alkaline water (pH > 8.2) reduces chlorine effectiveness. total-alkalinity Total Alkalinity HCO₃⁻ / CO₃²⁻ / OH⁻ alkalinity pH buffer.,ph,"reference/datasets/chemical-properties/index.html (env=unspecified, 8.2-8.2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8.2-8.2 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
f40c351ca4ba48e1,"Sulfuric acid titration (TA drop test), DPD combo kit ppm mg/L as CaCO₃ — — muriatic-acid baking-soda aeration co2-offgassing ph-parameter calcium-hardness lsi-parameter N/A — water parameter Low TA causes pH instability.",ph,"reference/datasets/chemical-properties/index.html (env=unspecified, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
f4a8935afffda5e4,"At CYA 50 ppm, minimum FC is 4 ppm per TFPC guidelines. residential-pool-combined-chlorine residential-pool combined-chlorine ppm {""min"":0,""max"":0,""ideal"":0} {""low"":null,""high"":0.5} {""low"":null,""high"":1} Any detectable CC above 0.5 ppm requires breakpoint chlorination (shock at 10x CC level). reside…",cyanuric_acid,"reference/datasets/chemical-ranges/index.html (env=unspecified, 50-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
2282515c6ceed05a,"At CYA 50 ppm, minimum FC is 4 ppm per TFPC guidelines. residential-pool-combined-chlorine residential-pool combined-chlorine ppm {""min"":0,""max"":0,""ideal"":0} {""low"":null,""high"":0.5} {""low"":null,""high"":1} Any detectable CC above 0.5 ppm requires breakpoint chlorination (shock at 10x CC level). reside…",combined_chlorine,"reference/datasets/chemical-ranges/index.html (env=pool, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
ebf8f3da28ef491d,"At pH 8.0, only 22% is active. residential-pool-total-alkalinity residential-pool total-alkalinity ppm {""min"":80,""max"":120,""ideal"":100} {""low"":60,""high"":180} {""low"":40,""high"":240} Adjust TA before pH.",ph,"reference/datasets/chemical-ranges/index.html (env=unspecified, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
af519b266378dc98,"Salt chlorinator output may need adjustment seasonally. saltwater-pool-ph saltwater-pool ph pH {""min"":7.2,""max"":7.6,""ideal"":7.4} {""low"":7,""high"":7.8} {""low"":6.8,""high"":8.2} Salt pools tend to drift high pH due to electrolysis byproducts.",ph,"reference/datasets/chemical-ranges/index.html (env=pool, 6.8-6.8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 6.8-6.8 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
e142919892828548,Degrades ~30% per 60 days at room temperature. — — — liquid-chlorine-12pct Liquid Chlorine (12.5%) liquid-chlorine 12.5 free-chlorine 1 10000 gallons 8.6 fl oz 29.5 residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool 0 slight-increase Higher concentration.,pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
4c5b56916e55aea7,Same active ingredient as 10%. — — — calcium-hypochlorite-65pct Calcium Hypochlorite (65%) calcium-hypochlorite 65 free-chlorine 1 10000 gallons 2 oz (dry) 58.2 residential-pool saltwater-pool hot-tub commercial-pool outdoor-pool 0 increase Pre-dissolve in water before adding.,pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
e94da05f336458dc,Do not mix with trichlor. 0.39 — — calcium-hypochlorite-73pct Calcium Hypochlorite (73%) calcium-hypochlorite 73 free-chlorine 1 10000 gallons 1.8 oz (dry) 51.8 residential-pool saltwater-pool hot-tub commercial-pool outdoor-pool 0 increase Higher concentration calcium hypochlorite.,pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
87234c78320276d3,"Same handling precautions as 65%. — — — sodium-dichlor-56pct Sodium Dichlor (56%) sodium-dichlor 56 free-chlorine 1 10000 gallons 2.4 oz (dry) 67.6 residential-pool outdoor-pool 0.9 neutral Each oz adds ~0.9 ppm CYA per 10,000 gal.",pool_volume,"reference/datasets/dosage-matrices/index.html (env=pool, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
9c74d4631eac0209,"Dissolves rapidly. — ppm CYA per oz per 10k gal — trichlor-tablets-90pct Trichlor Tablets (90%) trichlor-tablets 90 free-chlorine 1 10000 gallons 1.5 oz (dry) 42.1 residential-pool outdoor-pool 0.6 decrease Slow-dissolving. pH ~2.9, adds acidity over time.",pool_volume,"reference/datasets/dosage-matrices/index.html (env=pool, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
d8327a1ebb64744b,"Dissolves rapidly. — ppm CYA per oz per 10k gal — trichlor-tablets-90pct Trichlor Tablets (90%) trichlor-tablets 90 free-chlorine 1 10000 gallons 1.5 oz (dry) 42.1 residential-pool outdoor-pool 0.6 decrease Slow-dissolving. pH ~2.9, adds acidity over time.",ph,"reference/datasets/dosage-matrices/index.html (env=pool, 2.9-2.9 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2.9-2.9 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
3067e8d55e590e92,Do not mix with cal-hypo. — ppm CYA per oz per 10k gal — muriatic-acid-31pct-ph Muriatic Acid (31.45%) — pH Reduction muriatic-acid 31.45 ph -0.1 10000 gallons 1.3 fl oz — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — decrease Approximate.,pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 10000-10000 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
445e945a10b5b5d2,"Add near return jets. — — — muriatic-acid-31pct-ta Muriatic Acid (31.45%) — Alkalinity Reduction muriatic-acid 31.45 total-alkalinity -10 10000 gallons 13 fl oz — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — decrease To lower TA: add acid, allow CO2 to off-gas w…",total_alkalinity,"reference/datasets/dosage-matrices/index.html (env=both, 31.45-31.45 %)",,MANUALLY_REVIEWED,NOT_SUPPORTED,PRODUCT_SPEC_NOT_A_WATER_TARGET,"Muriatic acid product concentration (31.45%) in a dosage-matrix record, not a TA water target."
bc7a923cdb9a5edb,"Add near return jets. — — — muriatic-acid-31pct-ta Muriatic Acid (31.45%) — Alkalinity Reduction muriatic-acid 31.45 total-alkalinity -10 10000 gallons 13 fl oz — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — decrease To lower TA: add acid, allow CO2 to off-gas w…",pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
a33b143b42a29759,"Multiple treatments may be required. — — — soda-ash-100pct-ph Soda Ash (Sodium Carbonate, 100%) — pH Increase soda-ash 100 ph 0.2 10000 gallons 8 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — increase Approximate.",ph,"reference/datasets/dosage-matrices/index.html (env=both, 0.2-0.2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.2-0.2 ph_units does not overlap any canonical range for ph/both (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
9369e4fa696cf11c,"Multiple treatments may be required. — — — soda-ash-100pct-ph Soda Ash (Sodium Carbonate, 100%) — pH Increase soda-ash 100 ph 0.2 10000 gallons 8 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — increase Approximate.",pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 10000-10000 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
e21ac898b9a9f878,"May cause temporary cloudiness. — — — baking-soda-100pct-ta Baking Soda (Sodium Bicarbonate, 100%) — Alkalinity Increase baking-soda 100 total-alkalinity 10 10000 gallons 24 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — slight-increase 1.5 lbs raises T…",pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
dc83b0ecdb3b33b5,"Add around pool perimeter with pump running. — — 1.5 calcium-chloride-77pct-ch Calcium Chloride (Anhydrous, 77%) — Calcium Hardness Increase calcium-chloride 77 calcium-hardness 10 10000 gallons 27.2 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — none 1…",calcium_hardness,"reference/datasets/dosage-matrices/index.html (env=both, 77-77 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 77-77 % does not overlap any canonical range for calcium_hardness/both (checked: range-ch-public-pool-standard, range-ch-residential-practical)."
292ff39665a8c144,"Add around pool perimeter with pump running. — — 1.5 calcium-chloride-77pct-ch Calcium Chloride (Anhydrous, 77%) — Calcium Hardness Increase calcium-chloride 77 calcium-hardness 10 10000 gallons 27.2 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — none 1…",pool_volume,"reference/datasets/dosage-matrices/index.html (env=both, 0-0 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
2af9afbc6ab190d1,Higher temperatures increase chlorine demand. — — — — — — — — hot-tub-temp hot-tub °F — — — Maximum 104°F per CPSC/PHTA safety standards.,water_temperature,"reference/datasets/temperature-guidelines/index.html (env=hot_tub, 104-104 °f)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""water_temperature"" at all."
ce15f252afffbedd,"Children and pregnant women: lower temperatures. 104 {""min"":100,""max"":104} {""max"":95} — — — — — commercial-pool-temp commercial-pool °F — {""min"":77,""max"":82} — Competition pools: 77–79°F per FINA guidelines.",water_temperature,"reference/datasets/temperature-guidelines/index.html (env=pool, 77-79 °f)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""water_temperature"" at all."
56479ec52fd0dd78,"Test in morning before peak UV hours.""} {""parameter"":""ph"",""frequency"":""twice-weekly"",""notes"":""Test whenever FC is tested.""} {""parameter"":""combined-chlorine"",""frequency"":""weekly"",""notes"":""If CC > 0.5 ppm, shock immediately.""} {""parameter"":""total-alkalinity"",""frequency"":""monthly"",""notes"":""More frequen…",combined_chlorine,"reference/datasets/testing-frequency/index.html (env=unspecified, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
b9e83fcf877712e1,Green Pool Recovery (Algae Bloom) Step 1: Lower pH to 7.2 using muriatic acid — this maximises chlorine activity.,ph,"reference/emergency-recovery.html (env=pool, 1-1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-1 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
7fd1f87735895be4,Step 3: Add shock to achieve 30 ppm FC — use the shock calculator for exact dose.,free_chlorine,"reference/emergency-recovery.html (env=unspecified, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-30 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
492eb330067254d3,Step 2: Adjust pH to 7.2–7.4.,ph,"reference/emergency-recovery.html (env=unspecified, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
ee1c0d09735dd7c6,Step 3: Shock to 10 ppm FC.,free_chlorine,"reference/emergency-recovery.html (env=unspecified, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
3907a96f45edc86a,"Ideal Range Parameter Value Notes Free Chlorine (pools) 1–3 ppm Test 2–3 times per week in swim season Free Chlorine (hot tubs) 3–5 ppm Higher due to elevated temperature and bather load pH influence 7.2–7.4 At this pH, ~60–70% of FC is active HOCl Symptoms When Too Low Symptom What It Means Fix Zer…",free_chlorine,"reference/free-chlorine-explained.html (env=both, 60-70 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 60-70 % does not overlap any canonical range for free_chlorine/both (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
de80cc6444442d42,"When CC rises above 0.5 ppm, breakpoint shock is required.",combined_chlorine,"reference/free-chlorine-explained.html (env=unspecified, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
bb8619afeb0c8da0,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,combined_chlorine,"reference/ideal-pool-levels.html (env=unspecified, 5-5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 5-5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
b74af838b82f4689,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,ph,"reference/ideal-pool-levels.html (env=unspecified, 0-0 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0-0 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
4243c9f4ce9faa0b,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,ph,"reference/ideal-pool-levels.html (env=unspecified, 0-0 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0-0 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
8dda040cf39fcb54,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,calcium_hardness,"reference/ideal-pool-levels.html (env=unspecified, 150200-400500 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 150200-400500 ppm does not overlap any canonical range for calcium_hardness/unspecified (checked: range-ch-public-pool-standard, range-ch-residential-practical)."
76160aa70a29b464,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,cyanuric_acid,"reference/ideal-pool-levels.html (env=unspecified, 100150-250400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 100150-250400 ppm does not overlap any canonical range for cyanuric_acid/unspecified (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor, range-cya-hottub)."
46c2938f11a6be77,Combined chlorine above 0.5 ppm requires shock treatment.,shock_treatment,"reference/ideal-pool-levels.html (env=unspecified, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.5-0.5 ppm does not overlap any canonical range for shock_treatment/unspecified (checked: range-shock-breakpoint-rule-of-thumb, range-shock-cdc-fecal-incident-response)."
c65671f3c42e4e14,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,bromine,"reference/ideal-spa-levels.html (env=hot_tub, 10-10 ppm)",,MANUALLY_REVIEWED,NOT_SUPPORTED,LIKELY_TABLE_COLUMN_CROSSOVER,"Multi-column reference table (""Free Chlorine 2.0 3-5 10 ppm | Bromine 3.0 3-6 8 ppm""); the value 10 is Free Chlorine's MAXIMUM column, not Bromine's. Proximity-based extraction can cross-attribute values between adjacent table cells -- a residual extraction limitation for tabular content, not a chemistry error. Flagged for a future extraction-phase fix; not corrected here (out of 7E scope)."
77c965fdb5e0e43c,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,combined_chlorine,"reference/ideal-spa-levels.html (env=hot_tub, 8-8 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,REQUIRES_EXPERT_REVIEW,Claim family exists (claim-cc-minimize) but no canonical range covers this specific environment/context -- needs individual human review.
6de3ad4882e65ff5,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,ph,"reference/ideal-spa-levels.html (env=hot_tub, 0-0 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0-0 ph_units does not overlap any canonical range for ph/hot_tub (checked: range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine)."
bff95c377f68e959,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,ph,"reference/ideal-spa-levels.html (env=hot_tub, 0-0 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0-0 ph_units does not overlap any canonical range for ph/hot_tub (checked: range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine)."
