url,section,claim,claim_type,units,confidence,source_present,source_quality,cross_page_consistency,risk_level,review_required
reference/pool-chemicals-explained.html,general,"Use after heavy use, rain, or when water is cloudy.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemicals-explained.html,shock,Use our Pool Shock Calculator .,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemicals-explained.html,cyanuric acid,Stabilizer (CYA) Cyanuric acid protects chlorine from sunlight.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemicals-explained.html,general,Use our CYA Calculator .,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemicals-explained.html,total alkalinity,Related tools Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Alkalinity Calculator Pool Chemical Levels Chart Related Pool Chemistry Guides Related in this topic Index Why Shower Before Pool Index — 1 Index — 2 Index — 3 Related topics Does Rain Lower Pool Ph Total Alkalinity…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,general,"Pool Chemistry Reference Guide v2026.07 Use this guide to see ideal ranges, what happens when levels drift, and which calculators to use for exact doses.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,total alkalinity,"Quick reference Parameter Ideal range Too low Too high Chlorine 1–3 ppm Algae, bacteria Irritation, odor pH 7.2–7.6 Corrosion, discomfort Weak sanitizer, scale Total alkalinity 80–120 ppm pH swings Hard to lower pH Calcium hardness 200–400 ppm Etching, pitting Scale, cloudy water Cyanuric acid (CYA)…",RANGE,1–3 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/pool-chemistry-reference.html,algae,Too low: Bacteria and algae growth; cloudy or green water; combined chlorine may rise.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,ph,Related: Pool Chemical Calculator Pool Chlorine Calculator Pool Shock Calculator Chlorine Levels Chart pH Ideal: 7.2–7.6 for most pools.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,general,"Too high: Reduced chlorine effectiveness, scale formation, cloudy water, slippery feel.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,total alkalinity,Related: Pool pH Calculator Pool Chemical Calculator Pool Alkalinity Calculator pH Levels Chart Total Alkalinity Ideal: 80–120 ppm (follow surface and sanitizer system guidance).,RANGE,80–120 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/pool-chemistry-reference.html,ph,Too low: pH bounces when you add acid or base; unstable water balance.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,ph,Too high: pH tends to stay high; more acid needed to bring pH down.,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,general,Related: Pool Alkalinity Calculator Pool Chemical Calculator What is pool alkalinity?,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,calcium hardness,Calcium Hardness Ideal: Often 200–400 ppm for plaster and gunite; vinyl may run lower per manufacturer.,RULE_OF_THUMB,200–400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/pool-chemistry-reference.html,ph,Too high: Scale on tile and equipment; cloudy water when paired with high pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,cyanuric acid,Related: Pool Chemical Calculator Pool Chemical Levels Chart Pool chemistry balance explained Cyanuric Acid Ideal: 30–50 ppm for outdoor chlorinated pools using stabilized products.,RANGE,30–50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/pool-chemistry-reference.html,general,Too low: Chlorine lost quickly in sunlight; more frequent dosing.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,algae,Too high: Sanitizer may test high but work poorly (“chlorine lock”); harder to clear algae.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-chemistry-reference.html,cyanuric acid,Related: Pool Cyanuric Acid Calculator CYA stabilizer explained High CYA & chlorine lock Shock Treatment Ideal: Routine swim range stays 1–3 ppm; shock raises to roughly 10–30 ppm temporarily per label and situation.,RULE_OF_THUMB,1–3 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/pool-shape-guide.html,general,"Volume Formula by Pool Shape Shape Formula Notes Rectangular L × W × D × 7.48 D = average depth in feet Circular π × r² × D × 7.48 r = radius (diameter / 2) Oval L × W × D × 7.48 × 0.89 0.89 is oval correction factor L-shaped Divide into two rectangles, calculate each, add Split at the inside corner…",CALCULATED_VALUE,10%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/pool-shape-guide.html,general,"Related Calculators Pool Volume Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 Last reviewed: 2026-06-01",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-volume-reference.html,general,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pool-volume-reference.html,general,"Related Calculators Pool Volume Calculator Spa Volume Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 Last reviewed: 2026-06-01",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/printable-resources-index.html,general,Overview These free printable resources help pool and spa owners maintain consistent records and follow best practices.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/printable-resources-index.html,general,Available Printable Resources Resource Best For Download Link Pool Maintenance Checklist Residential pool owners — weekly routine /resources/pool-maintenance-checklist Water Test Log Recording all test results and chemical additions /resources/water-test-log Pool Chemical Log Sheet Tracking chemical…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pump-sizing.html,general,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/pump-sizing.html,general,"Related Calculators Pool Turnover Rate Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 Last reviewed: 2026-06-01",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/recommended-water-temperature.html,general,Reference 2 min read Updated 2026-06-01 Recommended Pool & Spa Water Temperature v2026.07 Water temperature affects both comfort and chemistry.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/recommended-water-temperature.html,general,Overview Water temperature is both a comfort setting and a chemistry variable.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/recommended-water-temperature.html,ph,"Higher temperatures accelerate chlorine demand, pH drift, and scaling tendency.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/recommended-water-temperature.html,general,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,SAFETY_GUIDANCE,90°F,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,HIGH,ROUTINE
reference/recommended-water-temperature.html,general,Hot tub use above 104°F can cause hyperthermia within minutes.,RANGE,104°F,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/recommended-water-temperature.html,general,"Related Calculators Hot Tub Chlorine Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 CDC — Healthy Swimming Guidelines Last reviewed: 2026-06-01",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-matrix.html,salt,Reference 2 min read Updated 2026-06-01 Salt Pool Level Reference Matrix v2026.07 Quick reference: pounds of pool salt needed to raise salt concentration from current to target level for any pool size.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-matrix.html,salt,Overview Each cell shows pounds of sodium chloride (pool salt) needed to raise salt by that increment for that pool volume.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-matrix.html,salt,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",RANGE,200 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/salt-matrix.html,salt,"Salt does not evaporate; level only drops through dilution (rain, splash-out, backwash).",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-matrix.html,salt,Always verify with salt test strips or the system controller after dissolving.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-matrix.html,salt,"Related Calculators Saltwater Pool Salt Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 Last reviewed: 2026-06-01",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,salt,"Salt Water Generator (SWG) Explained v2026.07 Quick Answer A salt water generator produces chlorine on-site by running salt water (2,700–3,400 ppm) through an electrolytic cell, converting NaCl into hypochlorous acid.",RANGE,400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/salt-water-generator-explained.html,salt,The pool still contains chlorine — it is just generated continuously from salt rather than added manually.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,ph,"SWG pools still contain chlorine — salt is the source, not an alternative to chlorine Target salt level: 2,700–3,400 ppm (roughly 10× lower than ocean water) SWG pools drift to higher pH; more frequent acid additions are typically required Salt cells need cleaning every 3 months and replacement ever…",RULE_OF_THUMB,400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/salt-water-generator-explained.html,salt,"The process is self-regenerating: as the pool's salt level remains constant (salt is not consumed — only split), the SWG continuously produces fresh chlorine with only electricity and a pool's salt supply.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,salt,"Why It Matters Salt water generators eliminate the need to buy, store, and handle chlorine products, reducing chemical cost and exposure.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,general,"They produce chlorine continuously at low levels rather than in periodic large doses, which many pool owners find results in more consistent water quality and fewer chemical spikes.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,calcium hardness,"However, SWG pools require the same full suite of water chemistry management — pH, alkalinity, CYA, and calcium hardness — and typically require more frequent acid additions.",RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,free chlorine,"Ideal Range Parameter Value Notes Salt level 2,700–3,400 ppm Check SWG manufacturer specification; most target ~3,200 ppm Free Chlorine (SWG pools) 1–3 ppm Same target as traditional pools; SWG maintains it continuously CYA (SWG pools) 60–80 ppm Slightly higher than traditional pools to protect gene…",RANGE,400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/salt-water-generator-explained.html,salt,A salt water generator produces chlorine on-site by converting salt (NaCl) into hypochlorous acid through electrolysis.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,salt,The pool water contains the same chlorine as a traditionally-chlorinated pool — it is just generated continuously from salt rather than added manually in product form.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,salt,Salt water pools are chlorine pools with automated chlorine production.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,salt,How much salt does a pool need?,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/salt-water-generator-explained.html,general,"Most SWG systems operate optimally at 2,700–3,400 ppm (check your specific generator's manual).",RANGE,400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/salt-water-generator-explained.html,salt,"This is roughly 10× lower than ocean water (35,000 ppm) and just above the threshold where water tastes noticeably salty (~4,000 ppm).",RULE_OF_THUMB,000 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/salt-water-generator-explained.html,salt,"To add salt, use pool-grade NaCl (not table salt or rock salt).",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-dosage-matrix.html,shock,Reference 2 min read Updated 2026-06-01 Shock Dosage Matrix v2026.07 Quick reference for how many pounds of calcium hypochlorite (65%) are needed to shock a pool by volume and purpose.,RANGE,65%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,general,Overview These doses are for 65% calcium hypochlorite (cal-hypo).,RANGE,65%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,shock,"Cal-Hypo (65%) Shock Dose by Pool Volume Pool Volume Maintenance (10 ppm) Breakpoint CC 1 ppm Breakpoint CC 2 ppm Green Pool (30 ppm) 5,000 gal 0.8 lb 1.25 lb 2.5 lb 2.4 lb 8,000 gal 1.2 lb 2.0 lb 4.0 lb 3.7 lb 10,000 gal 1.5 lb 2.5 lb 5.0 lb 4.6 lb 12,000 gal 1.8 lb 3.0 lb 6.0 lb 5.5 lb 15,000 gal …",RULE_OF_THUMB,65%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,general,Breakpoint dose is 10x the combined chlorine level.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-dosage-matrix.html,general,Green pool dose targets 30 ppm FC.,RANGE,30 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,shock,Pre-dissolve granular shock in a bucket of water before adding to pool.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-dosage-matrix.html,general,Do not allow swimming until FC drops below 5 ppm.,RANGE,5 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,general,"For 73% cal-hypo, multiply doses by 0.89.",RANGE,73%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,general,"For liquid chlorine (10%), multiply doses by 6.",RANGE,10%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-dosage-matrix.html,shock,Related Calculators Pool Shock Calculator Sources: Taylor Technologies — Pool/Spa Water Chemistry Reference Last reviewed: 2026-06-01,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,"Pool Shock Treatment Explained v2026.07 Quick Answer Shocking a pool means adding enough chlorine to reach breakpoint — typically raising FC to 10 ppm or higher — to oxidize chloramines, kill algae, and clear combined chlorine.",RULE_OF_THUMB,10 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,shock,Shock weekly during swim season and after heavy use.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,Always shock at dusk to prevent UV degradation.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,Shock raises FC to 10+ ppm to destroy chloramines via breakpoint chlorination Use calcium hypochlorite (65–73%) for outdoor pools; dichlor for hot tubs Always shock at dusk — UV light destroys FC before it can work if added during daylight Wait until FC drops below 5 ppm before swimming — typically …,RULE_OF_THUMB,65–73%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,shock,"Unlike daily maintenance chlorine which maintains 1–3 ppm FC, shock treatments target 10–20+ ppm FC to destroy combined chlorine (chloramines), kill existing algae, oxidize organic waste, and restore water clarity.",RANGE,1–3 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,shock,"Calcium hypochlorite (cal-hypo, 65–73% available chlorine) is the most common pool shock product.",RANGE,65–73%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,general,"Why It Matters Regular chlorine dosing maintains sanitation but doesn't eliminate the chloramine buildup that causes pool odor, eye irritation, and degraded water quality.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,Only breakpoint chlorination — shock — can chemically destroy existing chloramines.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,"Shocking also provides a periodic deep sanitization that kills early-stage algae, oxidizes organic waste from bathers and debris, and gives the water clarity and freshness that routine FC maintenance alone cannot achieve.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,Ideal Range Parameter Value Notes FC during shock (standard) 10–15 ppm For weekly maintenance shock; allows re-entry in 8–24 h FC during shock (algae treatment) 15–30 ppm Double or triple dose; wait 24–48 h before swimming FC after shock (safe to swim) <5 ppm Test before every swimmer re-entry after…,CALCULATED_VALUE,10–15 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,general,Regular chlorination maintains a residual FC of 1–3 ppm for daily sanitization.,RANGE,1–3 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,shock,"Shocking adds a much larger dose — typically 10 ppm or more — to achieve breakpoint chlorination, which oxidizes chloramines, kills algae, and resets water quality.",RULE_OF_THUMB,10 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/shock-treatment-explained.html,shock,Shocking is periodic treatment (weekly); regular chlorination is ongoing maintenance.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,How often should I shock my pool?,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/shock-treatment-explained.html,shock,"Shock weekly during swim season, and immediately after heavy rain, large gatherings, algae outbreaks, or when FC crashes below 1 ppm.",RANGE,1 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
reference/testing-frequency.html,general,Reference 2 min read Updated 2026-06-01 Pool & Spa Testing Frequency Guide v2026.07 Not all pool parameters need the same testing frequency.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/testing-frequency.html,free chlorine,Free chlorine and pH change rapidly; hardness and CYA change slowly.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
reference/testing-frequency.html,free chlorine,"Recommended Testing Frequency Parameter Residential Pool Vacation Rental Pool Hot Tub Trigger for Extra Testing Free Chlorine Twice weekly At every turnover Before every soak After heavy use, storm, hot weather Combined Chlorine Weekly At every turnover Before every soak After heavy use; if odour pr…",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
