claim_id,source_url,source_file,source_claim,parameter_id,minimum,maximum,unit,value_type,environment,claim_type,extraction_status,scientific_review_status,source_registry_ids,review_required,notes
faed1914831d15ee,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,11700,11700,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
5d142dd247512884,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,24,24,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
ef0d3c0c148ab8d6,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,15300,15300,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
4133d1db91b90de1,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,27,27,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
85b6552278765c14,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,19400,19400,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
222c54b83abc28d9,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,30,30,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
636e518a99008271,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Volume (gal) 12 3,800 15 5,950 18 8,600 21 11,700 24 15,300 27 19,400 30 23,900 Hot Tub / Spa Volumes Size Person Capacity Approx.",pool_volume,23900,23900,,unknown,hot_tub,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
741fc2cea8f4ba33,reference/pool-volume-reference.html,reference/pool-volume-reference.html,"Related Calculators Pool Volume Calculator Spa Volume Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 Last reviewed: 2026-06-01",,2022,2022,,unknown,both,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
45f89f7918770b96,reference/printable-resources-index.html,reference/printable-resources-index.html,Overview These free printable resources help pool and spa owners maintain consistent records and follow best practices.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fea5a73108cb5abe,reference/printable-resources-index.html,reference/printable-resources-index.html,Available Printable Resources Resource Best For Download Link Pool Maintenance Checklist Residential pool owners — weekly routine /resources/pool-maintenance-checklist Water Test Log Recording all test results and chemical additions /resources/water-test-log Pool Chemical Log Sheet Tracking chemical…,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
d0f900aebf2acdf5,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,6,6,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
8e287384b1b0b5b6,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,8,8,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
f4cbaa49fe8f349c,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,10,10,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
e9134b0c056f9c93,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,8000,8000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
2c078e889f77d48b,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,22,22,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
21f90ecbd6ae7bbc,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,17,17,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
a6b3f5d9dd4e6ee9,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,13,13,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
69c2184b030970f2,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,10000,10000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
b2c3b77a4043e61c,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,28,28,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
53f6ee7d9c3949f1,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,21,21,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
85679bf7f1a8250e,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,17,17,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
56cca4b72480fbb2,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,12000,12000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
b12c2ac4f7d22567,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,33,33,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
29905c4edc646d25,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,25,25,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
7fab520f4d9de207,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,20,20,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
709e8d0aebbde28e,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,15000,15000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
c67fcff034f20409,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,42,42,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
421080d6502fc3ea,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,31,31,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
36e34581b46cd334,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,25,25,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
81840d979cea3d8e,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,18000,18000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
67edb7cbefb8686a,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,50,50,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
aa1ef064588a928d,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,37,37,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
2581be4756da02f1,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,30,30,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
aa2712a846355e86,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,20000,20000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
97fd0709ebee89b7,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,56,56,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
39609a700a9b0a5f,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,42,42,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
ca327c9d7a9b503c,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,33,33,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
ff7872560f291d4a,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,25000,25000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
b4145553a581225a,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,69,69,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
cb091db7906aa17f,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,52,52,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
c9c3da03bb0bf6db,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,42,42,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
b5f694866078deb0,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,30000,30000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
cb524de7bc7a3a1f,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,83,83,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
8b455ee62e47c21a,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,62,62,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
94a2fd4b94587a66,reference/pump-sizing.html,reference/pump-sizing.html,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,50,50,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
dd1fb9c34116349e,reference/pump-sizing.html,reference/pump-sizing.html,"Related Calculators Pool Turnover Rate Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 Last reviewed: 2026-06-01",,2022,2022,,unknown,both,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
6e9828b6f0b04bcf,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Reference 2 min read Updated 2026-06-01 Recommended Pool & Spa Water Temperature v2026.07 Water temperature affects both comfort and chemistry.,water_temperature,2026.07,2026.07,,unknown,both,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
baf296f93dcad2f6,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Overview Water temperature is both a comfort setting and a chemistry variable.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
ee33179c077b136e,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,"Higher temperatures accelerate chlorine demand, pH drift, and scaling tendency.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
46f25efefcfcc0e7,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,72,72,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
