"claim_id","entity_id","url","source_text","claim_type","parameter","value","unit","environment","scenario","current_status","priority","reason","research_required","target_source_type","final_disposition"
"ec-calcium-hypochlorite-0300","calcium-hypochlorite","https://waterbalancetools.com/entities/calcium-hypochlorite","Unlike trichlor and dichlor, it does not add CYA.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-calcium-hypochlorite-0301","calcium-hypochlorite","https://waterbalancetools.com/entities/calcium-hypochlorite","However, it does add calcium — relevant in pools with already high calcium hardness.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-sodium-dichlor-0306","sodium-dichlor","https://waterbalancetools.com/entities/sodium-dichlor","Regular use as a shock product will accumulate CYA rapidly.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-sodium-dichlor-0307","sodium-dichlor","https://waterbalancetools.com/entities/sodium-dichlor","Best used sparingly when CYA needs to be raised simultaneously with chlorine at season opening or after a significant drain.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-sodium-dichlor-0308","sodium-dichlor","https://waterbalancetools.com/entities/sodium-dichlor","Not recommended for routine shocking because of CYA accumulation.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-trichlor-tablets-0310","trichlor-tablets","https://waterbalancetools.com/entities/trichlor-tablets","They dissolve slowly and are used in automatic chlorinators, floaters, and skimmer baskets for consistent baseline chlorination.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-trichlor-tablets-0312","trichlor-tablets","https://waterbalancetools.com/entities/trichlor-tablets","CYA accumulation from trichlor is the most common cause of high CYA in residential pools.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-muriatic-acid-0316","muriatic-acid","https://waterbalancetools.com/entities/muriatic-acid","Always add acid to water (not water to acid), pre-dilute in a bucket of pool water, and add near return jets with pump running.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-muriatic-acid-0318","muriatic-acid","https://waterbalancetools.com/entities/muriatic-acid","Store in original container away from chlorine products.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-soda-ash-0319","soda-ash","https://waterbalancetools.com/entities/soda-ash","Soda ash (sodium carbonate, Na₂CO₃) is the standard product for raising pH in pool water.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-soda-ash-0320","soda-ash","https://waterbalancetools.com/entities/soda-ash","Unlike sodium bicarbonate, soda ash primarily raises pH with a modest effect on alkalinity.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-soda-ash-0321","soda-ash","https://waterbalancetools.com/entities/soda-ash","Pre-dissolve in a bucket of water before adding to prevent white cloudiness in the pool.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-soda-ash-0325","soda-ash","https://waterbalancetools.com/entities/soda-ash","Too much soda ash can cause temporary cloudiness from calcium carbonate precipitation.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-baking-soda-0326","baking-soda","https://waterbalancetools.com/entities/baking-soda","Sodium bicarbonate (NaHCO₃), commonly called baking soda, is the standard product for raising total alkalinity in pool water.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-calcium-chloride-0331","calcium-chloride","https://waterbalancetools.com/entities/calcium-chloride","Calcium chloride (CaCl₂) is the chemical used to raise calcium hardness in pool water.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-calcium-chloride-0332","calcium-chloride","https://waterbalancetools.com/entities/calcium-chloride","It dissolves exothermically (generates heat) — always pre-dissolve in a large bucket of water before adding to the pool, or add very slowly near a return jet.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-calcium-chloride-0336","calcium-chloride","https://waterbalancetools.com/entities/calcium-chloride","Calcium hardness can only be lowered by partial drain and refill — there is no chemical that removes calcium from pool water.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-stabilizer-0339","stabilizer","https://waterbalancetools.com/entities/stabilizer","Never add to an indoor pool or covered spa.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-stabilizer-0340","stabilizer","https://waterbalancetools.com/entities/stabilizer","Stabilizer is also added gradually by routine use of trichlor tablets.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-pool-salt-0343","pool-salt","https://waterbalancetools.com/entities/pool-salt","Sold in 40-lb bags; a typical 20,000-gallon pool requires 350–400 lbs to reach the target 3,200 ppm from zero.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-pool-salt-0344","pool-salt","https://waterbalancetools.com/entities/pool-salt","Salt does not evaporate and only needs replacement after significant water loss.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-cdc-0345","cdc","https://waterbalancetools.com/entities/cdc","The CDC provides guidelines on healthy swimming, recreational water illness prevention, disinfection standards for public pools and water parks, and outbreak reporting.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-cdc-0346","cdc","https://waterbalancetools.com/entities/cdc","Their Model Aquatic Health Code (MAHC) provides science-based guidance used as the basis for many state pool health codes.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-epa-0347","epa","https://waterbalancetools.com/entities/epa","The EPA regulates the registration, labeling, and use of pesticides and disinfectants in the United States under FIFRA (Federal Insecticide, Fungicide, and Rodenticide Act).","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-epa-0348","epa","https://waterbalancetools.com/entities/epa","Pool disinfectants — including chlorine products, bromine products, and algaecides — are regulated as pesticides by the EPA.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-phta-0351","phta","https://waterbalancetools.com/entities/phta","PHTA certifications (CPO, ATP) are the recognized professional credentials in the pool industry.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-taylor-technologies-0353","taylor-technologies","https://waterbalancetools.com/entities/taylor-technologies","Taylor Technologies is the leading manufacturer of professional pool and spa water test kits (the Taylor K-2006 is the gold-standard residential test kit) and the publisher of the Pool/Spa Water Chemistry book, which is the definitive technical reference for pool chemistry calculations, LSI factors, and treatment formulas.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-taylor-technologies-0354","taylor-technologies","https://waterbalancetools.com/entities/taylor-technologies","Taylor LSI factor tables and formulas are used as the basis for LSI calculations throughout the industry.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-lamotte-0355","lamotte","https://waterbalancetools.com/entities/lamotte","LaMotte Company manufactures professional-grade water testing equipment including DPD colorimetric test kits, digital photometers, and test strips for pool and spa use.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-lamotte-0356","lamotte","https://waterbalancetools.com/entities/lamotte","LaMotte products are widely used by commercial pool operators and certified pool operators for their higher accuracy compared to consumer test strips.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-ppm-0357","unit-ppm","https://waterbalancetools.com/entities/unit-ppm","1 ppm = 1 mg/L = 1 part chemical per 1,000,000 parts water.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-mg-l-0359","unit-mg-l","https://waterbalancetools.com/entities/unit-mg-l","In dilute aqueous solutions (including pool water), mg/L and ppm are numerically equal: 1 mg/L = 1 ppm.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-mg-l-0360","unit-mg-l","https://waterbalancetools.com/entities/unit-mg-l","mg/L is the SI unit preferred in scientific contexts, while ppm is the practical shorthand used in pool industry applications.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-gallons-0361","unit-gallons","https://waterbalancetools.com/entities/unit-gallons","Pool volume in gallons is used in every chemical dose calculation.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-liters-0366","unit-liters","https://waterbalancetools.com/entities/unit-liters","Used in metric countries for pool volume measurement.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-liters-0367","unit-liters","https://waterbalancetools.com/entities/unit-liters","Chemical concentrations in mg/L are equivalent to ppm.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-fahrenheit-0371","unit-fahrenheit","https://waterbalancetools.com/entities/unit-fahrenheit","LSI temperature factor tables use °F.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-minutes-0373","unit-minutes","https://waterbalancetools.com/entities/unit-minutes","Minutes are used in pool chemistry for: turnover rate calculations (Volume in gallons / GPM = turnover time in minutes), wait times after chemical additions, and filtration cycle timing.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-hours-0374","unit-hours","https://waterbalancetools.com/entities/unit-hours","Hours are the standard unit for expressing pool turnover time, pump daily run time, and wait times for chemical balancing.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-hours-0375","unit-hours","https://waterbalancetools.com/entities/unit-hours","PHTA recommends a maximum 8-hour turnover time for residential pools.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-weeks-0377","unit-weeks","https://waterbalancetools.com/entities/unit-weeks","Weeks are the standard interval for pool maintenance activities: weekly water testing, weekly shock treatment (optional), weekly brushing and vacuuming, and weekly filter checks.","operational_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-months-0378","unit-months","https://waterbalancetools.com/entities/unit-months","Monthly intervals are used for: calcium hardness and CYA testing (monthly), hot tub water changes (every 3–4 months), filter inspection, and salt level verification.","qualitative_chemistry_claim","","","","","","REQUIRES_REVIEW","P3","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-ozone-0056","ozone","https://waterbalancetools.com/entities/ozone","Ozone (O₃) is a powerful oxidizing agent generated on-site by UV lamps or corona discharge generators and injected into pool return water.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-ph-0065","ph","https://waterbalancetools.com/entities/ph","A pH of 7.0 is neutral; below 7.0 is acidic; above 7.0 is alkaline.","numeric_chemistry_claim","ph","7","ph_units","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-ph-0066","ph","https://waterbalancetools.com/entities/ph","A pH of 7.0 is neutral; below 7.0 is acidic; above 7.0 is alkaline.","numeric_chemistry_claim","ph","7","ph_units","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-ph-0070","ph","https://waterbalancetools.com/entities/ph","Above 7.8, chlorine effectiveness drops dramatically (at pH 8.0 only 22% of chlorine is active vs.","numeric_chemistry_claim","ph","22","%","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-ph-0071","ph","https://waterbalancetools.com/entities/ph","67% at pH 7.2) and scale forms.","numeric_chemistry_claim","ph","67","%","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-temperature-0078","temperature","https://waterbalancetools.com/entities/temperature","Higher temperatures accelerate chlorine demand (halving with every 10°C/18°F drop), shift pH upward, increase scaling tendency (higher LSI), and increase CO₂ off-gassing.","numeric_chemistry_claim","chlorine_demand","10","°c","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-temperature-0079","temperature","https://waterbalancetools.com/entities/temperature","Higher temperatures accelerate chlorine demand (halving with every 10°C/18°F drop), shift pH upward, increase scaling tendency (higher LSI), and increase CO₂ off-gassing.","numeric_chemistry_claim","chlorine_demand","18","°f","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-gallons-0091","gallons","https://waterbalancetools.com/entities/gallons","The US gallon (approximately 3.785 liters) is the standard unit for measuring pool volume in North America.","numeric_chemistry_claim","pool_volume","3.785","ph_units","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-gallons-0093","gallons","https://waterbalancetools.com/entities/gallons","Volume is calculated using length × width × average depth × 7.48 (gallons per cubic foot) for rectangular pools, with shape correction factors for other pool shapes.","numeric_chemistry_claim","pool_volume","7.48","ph_units","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-gallons-0094","gallons","https://waterbalancetools.com/entities/gallons","A 10% error in pool volume produces a 10% error in every chemical dose calculated.","numeric_chemistry_claim","pool_volume","10","%","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-gallons-0095","gallons","https://waterbalancetools.com/entities/gallons","A 10% error in pool volume produces a 10% error in every chemical dose calculated.","numeric_chemistry_claim","pool_volume","10","%","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-turnover-time-0105","turnover-time","https://waterbalancetools.com/entities/turnover-time","Turnover time is the number of hours required for the pump to move the full pool volume through the filtration system.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-salt-chlorinator-0130","salt-chlorinator","https://waterbalancetools.com/entities/salt-chlorinator","Salt cells have a lifespan of 3–7 years depending on water chemistry and maintenance.","numeric_chemistry_claim","salt","3-7","","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-shock-treatment-0141","shock-treatment","https://waterbalancetools.com/entities/shock-treatment","Shock treatment (superchlorination) involves raising free chlorine to a high level — typically 10 ppm for maintenance, 10× the combined chlorine level for breakpoint chlorination, or 30 ppm for algae recovery — to eliminate combined chlorine, algae, bacteria, and other contaminants.","numeric_chemistry_claim","combined_chlorine","10","","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-shock-treatment-0142","shock-treatment","https://waterbalancetools.com/entities/shock-treatment","Shock treatment (superchlorination) involves raising free chlorine to a high level — typically 10 ppm for maintenance, 10× the combined chlorine level for breakpoint chlorination, or 30 ppm for algae recovery — to eliminate combined chlorine, algae, bacteria, and other contaminants.","numeric_chemistry_claim","algae","30","ppm","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-breakpoint-chlorination-0147","breakpoint-chlorination","https://waterbalancetools.com/entities/breakpoint-chlorination","The breakpoint dose is approximately 10 times the current combined chlorine level.","numeric_chemistry_claim","combined_chlorine","10","","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-backwashing-0151","backwashing","https://waterbalancetools.com/entities/backwashing","Backwashing is the process of reversing water flow through a sand or DE filter to dislodge and flush accumulated debris.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-water-replacement-0164","water-replacement","https://waterbalancetools.com/entities/water-replacement","Pool partial drains are typically 25–50% and are triggered by CYA above 80 ppm, calcium above 500 ppm, or TDS above 3,000 ppm.","numeric_chemistry_claim","cyanuric_acid","500","ppm","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-water-replacement-0165","water-replacement","https://waterbalancetools.com/entities/water-replacement","Pool partial drains are typically 25–50% and are triggered by CYA above 80 ppm, calcium above 500 ppm, or TDS above 3,000 ppm.","numeric_chemistry_claim","cyanuric_acid","3000","ppm","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-green-water-0205","green-water","https://waterbalancetools.com/entities/green-water","The water may turn grey as algae dies, then clear over 24–72 hours as the dead algae is filtered out.","numeric_chemistry_claim","algae","24-72","hours","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-algae-0218","algae","https://waterbalancetools.com/entities/algae","Green algae is the most common and easiest to treat.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-high-ph-0255","high-ph","https://waterbalancetools.com/entities/high-ph","High pH (above 7.8) significantly reduces free chlorine effectiveness — at pH 8.0, only 22% of FC is in the active HOCl form (compared to 67% at pH 7.2).","numeric_chemistry_claim","ph","67","%","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-liquid-chlorine-0295","liquid-chlorine","https://waterbalancetools.com/entities/liquid-chlorine","Degradation: liquid chlorine loses approximately 20–30% potency within 60 days at room temperature and significantly faster in heat.","numeric_chemistry_claim","water_temperature","20-30","%","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-liquid-chlorine-0296","liquid-chlorine","https://waterbalancetools.com/entities/liquid-chlorine","Degradation: liquid chlorine loses approximately 20–30% potency within 60 days at room temperature and significantly faster in heat.","numeric_chemistry_claim","water_temperature","60","days","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-sodium-dichlor-0304","sodium-dichlor","https://waterbalancetools.com/entities/sodium-dichlor","It dissolves quickly and is convenient for pool shocking, but each pound added raises CYA by approximately 6–7 ppm per 10,000 gallons.","numeric_chemistry_claim","pool_volume","6-7","ppm","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-muriatic-acid-0314","muriatic-acid","https://waterbalancetools.com/entities/muriatic-acid","Muriatic acid (hydrochloric acid, HCl) at 31.45% concentration is the standard product for lowering pH and total alkalinity in pools.","numeric_chemistry_claim","ph","31.45","%","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-soda-ash-0322","soda-ash","https://waterbalancetools.com/entities/soda-ash","Typical dose: 6 oz raises pH by 0.2 in a 10,000-gallon pool.","numeric_chemistry_claim","ph","6","oz","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-soda-ash-0324","soda-ash","https://waterbalancetools.com/entities/soda-ash","Typical dose: 6 oz raises pH by 0.2 in a 10,000-gallon pool.","numeric_chemistry_claim","ph","10000","","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-baking-soda-0328","baking-soda","https://waterbalancetools.com/entities/baking-soda","1.5 lbs per 10,000 gallons raises TA by approximately 10 ppm.","numeric_chemistry_claim","pool_volume","1.5","lbs","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-calcium-chloride-0333","calcium-chloride","https://waterbalancetools.com/entities/calcium-chloride","12 oz raises calcium hardness by approximately 10 ppm in a 10,000-gallon pool.","numeric_chemistry_claim","calcium_hardness","12","oz","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-calcium-chloride-0335","calcium-chloride","https://waterbalancetools.com/entities/calcium-chloride","12 oz raises calcium hardness by approximately 10 ppm in a 10,000-gallon pool.","numeric_chemistry_claim","calcium_hardness","10000","","pool","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-phta-0349","phta","https://waterbalancetools.com/entities/phta","The Pool & Hot Tub Alliance (formerly APSP) is the primary trade association for pool and spa manufacturers, builders, service technicians, and retailers.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-liters-0363","unit-liters","https://waterbalancetools.com/entities/unit-liters","1 liter = 0.2642 US gallons = 1,000 milliliters.","numeric_chemistry_claim","pool_volume","1","","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-unit-liters-0364","unit-liters","https://waterbalancetools.com/entities/unit-liters","1 liter = 0.2642 US gallons = 1,000 milliliters.","numeric_chemistry_claim","pool_volume","0.2642","ph_units","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-unit-liters-0365","unit-liters","https://waterbalancetools.com/entities/unit-liters","1 liter = 0.2642 US gallons = 1,000 milliliters.","numeric_chemistry_claim","pool_volume","1000","","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-unit-fahrenheit-0368","unit-fahrenheit","https://waterbalancetools.com/entities/unit-fahrenheit","Fahrenheit is the US standard for temperature measurement.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-fahrenheit-0370","unit-fahrenheit","https://waterbalancetools.com/entities/unit-fahrenheit","Pool temperature targets: 78–84°F (residential pools), 100–104°F maximum (hot tubs).","numeric_chemistry_claim","water_temperature","100-104","°f","hot_tub","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
"ec-unit-celsius-0372","unit-celsius","https://waterbalancetools.com/entities/unit-celsius","Celsius is the SI standard for temperature.","taxonomy_definition_claim","","","","","","REQUIRES_REVIEW","P4","Lower-priority qualitative/operational/taxonomy claim -- not individually researched unless flagged during systematic entity review.","no","not_applicable",""
"ec-unit-days-0376","unit-days","https://waterbalancetools.com/entities/unit-days","Days are used for maintenance scheduling (test twice per week, shock weekly), CYA dissolution time (24–48 days), water change intervals for hot tubs (every 90 days), and chemical activity timelines.","numeric_chemistry_claim","cyanuric_acid","24-48","days","unspecified","unspecified","AMBIGUOUS","P4","Numeric chemistry claim with no matching registry range or requiring re-verification.","no","government_or_professional_standard",""
