url,file_path,page_type,cluster,overall_quality_score,action,priority,evidence
https://waterbalancetools.com/reference/cyanuric-acid-explained,reference/cyanuric-acid-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/datasets/chemical-properties/,reference/datasets/chemical-properties/index.html,dataset-page,reference/datasets,2.1,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/chemical-ranges/,reference/datasets/chemical-ranges/index.html,dataset-page,reference/datasets,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/datasets/compatibility/,reference/datasets/compatibility/index.html,dataset-page,reference/datasets,2.1,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/datasets/confidence-levels/,reference/datasets/confidence-levels/index.html,dataset-page,reference/datasets,2,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/conversion-factors/,reference/datasets/conversion-factors/index.html,dataset-page,reference/datasets,2.1,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/dosage-matrices/,reference/datasets/dosage-matrices/index.html,dataset-page,reference/datasets,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/datasets/hot-tub-ranges/,reference/datasets/hot-tub-ranges/index.html,dataset-page,reference/datasets,1.9,IMPROVE,P3,On-page SEO issues: META_DESCRIPTION_TOO_SHORT.
https://waterbalancetools.com/reference/datasets/,reference/datasets/index.html,dataset-page,reference/datasets,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/maintenance-schedules/,reference/datasets/maintenance-schedules/index.html,dataset-page,reference/datasets,2.1,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/pool-types/,reference/datasets/pool-types/index.html,dataset-page,reference/datasets,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/datasets/temperature-guidelines/,reference/datasets/temperature-guidelines/index.html,dataset-page,reference/datasets,2.1,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/testing-frequency/,reference/datasets/testing-frequency/index.html,dataset-page,reference/datasets,2.1,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/units/,reference/datasets/units/index.html,dataset-page,reference/datasets,2.1,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/datasets/version/,reference/datasets/version/index.html,dataset-page,reference/datasets,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/datasets/water-balance/,reference/datasets/water-balance/index.html,dataset-page,reference/datasets,2,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/reference/datasets/water-problems/,reference/datasets/water-problems/index.html,dataset-page,reference/datasets,2.1,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/emergency-recovery,reference/emergency-recovery.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/filter-comparison,reference/filter-comparison.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/free-chlorine-explained,reference/free-chlorine-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/ideal-pool-levels,reference/ideal-pool-levels.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/ideal-spa-levels,reference/ideal-spa-levels.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/,reference/index.html,reference-hub,reference,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/ph-table,reference/ph-table.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/pool-chemical-timeline,reference/pool-chemical-timeline.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/pool-chemicals-explained,reference/pool-chemicals-explained.html,reference-page,reference,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/pool-chemistry-reference,reference/pool-chemistry-reference.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/pool-shape-guide,reference/pool-shape-guide.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/pool-volume-reference,reference/pool-volume-reference.html,reference-page,reference,2.1,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/printable-resources-index,reference/printable-resources-index.html,reference-page,reference,2,IMPROVE,P2,word_count=132 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reference/pump-sizing,reference/pump-sizing.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/recommended-water-temperature,reference/recommended-water-temperature.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/salt-matrix,reference/salt-matrix.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/salt-water-generator-explained,reference/salt-water-generator-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/shock-dosage-matrix,reference/shock-dosage-matrix.html,reference-page,reference,2.4,KEEP,P3,overall_quality_score=2.4 -- strong across the rubric.
https://waterbalancetools.com/reference/shock-treatment-explained,reference/shock-treatment-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/testing-frequency,reference/testing-frequency.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/total-alkalinity-explained,reference/total-alkalinity-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/vacation-rental-maintenance-schedule,reference/vacation-rental-maintenance-schedule.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/water-balance-checklist,reference/water-balance-checklist.html,reference-page,reference,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/water-replacement-guidelines,reference/water-replacement-guidelines.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/releases/1.0.0,releases/1.0.0.html,release-notes,releases,1.6,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=2) -- see programmatic-duplication.csv for family ""releases""."
https://waterbalancetools.com/releases/1.1.0,releases/1.1.0.html,release-notes,releases,1.5,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=2) -- see programmatic-duplication.csv for family ""releases""."
https://waterbalancetools.com/releases/compatibility,releases/compatibility.html,release-notes,releases,1.5,IMPROVE,P2,word_count=60 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/releases/,releases/index.html,release-notes,releases,1.2,IMPROVE,P2,word_count=40 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/accessibility,reports/accessibility.html,internal-dashboard,reports,1.1,IMPROVE,P2,word_count=71 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/ai-readiness,reports/ai-readiness.html,internal-dashboard,reports,1.3,IMPROVE,P2,word_count=81 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/architecture,reports/architecture.html,internal-dashboard,reports,1.7,IMPROVE,P2,word_count=114 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/calculators,reports/calculators.html,internal-dashboard,reports,1.1,IMPROVE,P2,word_count=64 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/content,reports/content.html,internal-dashboard,reports,1.5,IMPROVE,P2,word_count=134 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/datasets,reports/datasets.html,internal-dashboard,reports,1.1,IMPROVE,P2,word_count=59 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/entities,reports/entities.html,internal-dashboard,reports,1.1,IMPROVE,P2,word_count=64 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/indexing-intelligence,reports/indexing-intelligence.html,internal-dashboard,reports,1.3,IMPROVE,P2,word_count=83 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/links,reports/links.html,internal-dashboard,reports,1.5,IMPROVE,P2,word_count=101 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/mobile,reports/mobile.html,internal-dashboard,reports,1.3,IMPROVE,P2,word_count=90 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/performance,reports/performance.html,internal-dashboard,reports,1.1,IMPROVE,P2,word_count=72 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/schema,reports/schema.html,internal-dashboard,reports,1.1,IMPROVE,P2,word_count=53 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/reports/seo,reports/seo.html,internal-dashboard,reports,1.5,IMPROVE,P2,word_count=107 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/resources/airbnb-pool-turnover-checklist,resources/airbnb-pool-turnover-checklist.html,resource,resources,2,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/resources/hot-tub-maintenance-log,resources/hot-tub-maintenance-log.html,resource,resources,2,IMPROVE,P2,word_count=128 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/resources/,resources/index.html,resource-hub,resources,2.1,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/resources/pool-chemical-log-sheet,resources/pool-chemical-log-sheet.html,resource,resources,2,IMPROVE,P2,word_count=141 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/resources/pool-closing-checklist,resources/pool-closing-checklist.html,resource,resources,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/resources/pool-maintenance-checklist,resources/pool-maintenance-checklist.html,resource,resources,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/resources/pool-opening-checklist,resources/pool-opening-checklist.html,resource,resources,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/resources/pool-shock-log,resources/pool-shock-log.html,resource,resources,2,IMPROVE,P2,word_count=143 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/resources/water-test-log,resources/water-test-log.html,resource,resources,2,IMPROVE,P2,word_count=140 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/revisions/,revisions/index.html,revision-log,revisions,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/salt-water-pool-chemical-levels-chart,salt-water-pool-chemical-levels-chart.html,chart,root,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/search/,search/index.html,utility,search,1.3,IMPROVE,P2,word_count=10 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/tools/,tools/index.html,utility,tools,1.7,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
