source_file,source_type,parameter,value,unit,context,pool_or_spa,sanitizer,scenario,source_of_value,generator_dependency,claim_or_calculation,review_status
data/formulas.json,data_json,cyanuric_acid,2.4,lbs,"""workedExample"": ""Pool: 15,000 gallons. Current CYA: 20 ppm. Target CYA: 40 ppm.\n\n- Increase needed = 40 − 20 = 20 ppm\n- Using the rule: ",pool,unspecified,target_range,data/formulas.json:384,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/formulas.json,data_json,(unmatched),0,gallons,"""workedExample"": ""Pool: 18,000 gallons. Pump flow rate: 60 GPM.\n\n- GPH = 60 × 60 = 3,600\n- Turnover time = 18,000 ÷ 3,600 = 5 hours\n\nTh",pool,unspecified,target_range,data/formulas.json:438,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
data/formulas.json,data_json,ph,80,°f,"""workedExample"": ""Pool conditions: pH 7.4, temp 80°F, calcium hardness 300 ppm, total alkalinity 100 ppm.\n\n- pH = 7.4\n- TF at 80°F = 0.6 ",pool,unspecified,target_range,data/formulas.json:503,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/formulas.json,data_json,ph,300,ppm,"""workedExample"": ""Pool conditions: pH 7.4, temp 80°F, calcium hardness 300 ppm, total alkalinity 100 ppm.\n\n- pH = 7.4\n- TF at 80°F = 0.6 ",pool,unspecified,target_range,data/formulas.json:503,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/formulas.json,data_json,ph,100,ppm,"""workedExample"": ""Pool conditions: pH 7.4, temp 80°F, calcium hardness 300 ppm, total alkalinity 100 ppm.\n\n- pH = 7.4\n- TF at 80°F = 0.6 ",pool,unspecified,target_range,data/formulas.json:503,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/formulas.json,data_json,ph,80,°f,"""workedExample"": ""Pool conditions: pH 7.4, temp 80°F, calcium hardness 300 ppm, total alkalinity 100 ppm.\n\n- pH = 7.4\n- TF at 80°F = 0.6 ",pool,unspecified,target_range,data/formulas.json:503,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/formulas.json,data_json,ph,300,ppm,"""workedExample"": ""Pool conditions: pH 7.4, temp 80°F, calcium hardness 300 ppm, total alkalinity 100 ppm.\n\n- pH = 7.4\n- TF at 80°F = 0.6 ",pool,unspecified,target_range,data/formulas.json:503,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/formulas.json,data_json,ph,100,ppm,"""workedExample"": ""Pool conditions: pH 7.4, temp 80°F, calcium hardness 300 ppm, total alkalinity 100 ppm.\n\n- pH = 7.4\n- TF at 80°F = 0.6 ",pool,unspecified,target_range,data/formulas.json:503,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,0.5,ppm,"""whyItMatters"": ""Combined chlorine above 0.5 ppm indicates a need for shock treatment. It signals that free chlorine is being depleted faste",unspecified,chlorine,shock,data/glossary.json:32,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,0,ppm,"""typicalValues"": ""Target: 0 ppm; Action threshold: 0.5 ppm; Calculated as: Total Chlorine minus Free Chlorine"",",unspecified,chlorine,target_range,data/glossary.json:33,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,0.5,ppm,"""typicalValues"": ""Target: 0 ppm; Action threshold: 0.5 ppm; Calculated as: Total Chlorine minus Free Chlorine"",",unspecified,chlorine,target_range,data/glossary.json:33,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
data/glossary.json,data_json,bromine,3,ppm,"""typicalValues"": ""Chlorine: 1–3 ppm (pools); Bromine: 3–6 ppm"",",unspecified,bromine,target_range,data/glossary.json:89,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,bromine,6,ppm,"""typicalValues"": ""Chlorine: 1–3 ppm (pools); Bromine: 3–6 ppm"",",unspecified,bromine,target_range,data/glossary.json:89,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,10,ppm,"""explanation"": ""Pool shock products are typically calcium hypochlorite (65–73% available chlorine), sodium dichloro-isocyanurate (dichlor), ",pool,chlorine,shock,data/glossary.json:124,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,10,ppm,"""typicalValues"": ""Standard shock target: 10 ppm FC; Green pool recovery: 30 ppm FC"",",pool,unspecified,shock,data/glossary.json:126,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Standard shock target: 10 ppm FC; Green pool recovery: 30 ppm FC"",",pool,unspecified,shock,data/glossary.json:126,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,120,ppm,"""explanation"": ""Total alkalinity acts as a pH buffer. When TA is in range (80–120 ppm), pH changes slowly after chemical additions or enviro",unspecified,unspecified,target_range,data/glossary.json:164,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,60,ppm,"""explanation"": ""Total alkalinity acts as a pH buffer. When TA is in range (80–120 ppm), pH changes slowly after chemical additions or enviro",unspecified,unspecified,target_range,data/glossary.json:164,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,200,ppm,"""explanation"": ""Total alkalinity acts as a pH buffer. When TA is in range (80–120 ppm), pH changes slowly after chemical additions or enviro",unspecified,unspecified,target_range,data/glossary.json:164,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,400,ppm,"""explanation"": ""Calcium hardness determines whether water is aggressive (under-saturated, will dissolve calcium from surfaces) or scaling (o",unspecified,unspecified,target_range,data/glossary.json:184,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,250,ppm,"""explanation"": ""Calcium hardness determines whether water is aggressive (under-saturated, will dissolve calcium from surfaces) or scaling (o",unspecified,unspecified,target_range,data/glossary.json:184,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,80,ppm,"""explanation"": ""Without CYA, free chlorine in an outdoor pool is destroyed by direct sunlight within 2–3 hours. CYA forms a temporary bond w",pool,chlorine,target_range,data/glossary.json:204,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,cyanuric_acid,80,ppm,"""whyItMatters"": ""CYA is essential for outdoor pools using chlorine, but must be kept below 80 ppm. It cannot be reduced except by dilution (",unspecified,chlorine,target_range,data/glossary.json:205,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,50,ppm,"""typicalValues"": ""Standard pools: 30–50 ppm; Salt pools: 60–80 ppm; Never above 100 ppm for normal pools"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:206,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,80,ppm,"""typicalValues"": ""Standard pools: 30–50 ppm; Salt pools: 60–80 ppm; Never above 100 ppm for normal pools"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:206,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,100,ppm,"""typicalValues"": ""Standard pools: 30–50 ppm; Salt pools: 60–80 ppm; Never above 100 ppm for normal pools"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:206,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,90,°f,"""explanation"": ""LSI = pH + Temperature Factor + Calcium Factor + Alkalinity Factor - 12.1. A result of 0.0 is perfect balance. Negative valu",unspecified,unspecified,target_range,data/glossary.json:224,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,70,°f,"""explanation"": ""LSI = pH + Temperature Factor + Calcium Factor + Alkalinity Factor - 12.1. A result of 0.0 is perfect balance. Negative valu",unspecified,unspecified,target_range,data/glossary.json:224,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,500,ppm,"""typicalValues"": ""Hot tubs: change water when TDS exceeds 1,500 ppm over fill water baseline; Pools: monitor; Salt pools: 3,000–5,000 ppm (s",hot_tub,saltwater_chlorine_generator,target_range,data/glossary.json:262,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,0,ppm,"""typicalValues"": ""Hot tubs: change water when TDS exceeds 1,500 ppm over fill water baseline; Pools: monitor; Salt pools: 3,000–5,000 ppm (s",hot_tub,saltwater_chlorine_generator,target_range,data/glossary.json:262,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,10,ppm,"""definition"": ""Superchlorination is the practice of raising free chlorine to 10 ppm or higher to destroy chloramines, kill algae, or clear s",unspecified,chlorine,shock,data/glossary.json:368,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,5,ppm,"""explanation"": ""Superchlorination and breakpoint chlorination are closely related — both involve adding enough chlorine to destroy combined ",pool,chlorine,shock,data/glossary.json:369,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,10,ppm,"""typicalValues"": ""Target FC: 10 ppm (minimum); Green pool: 30 ppm"",",pool,unspecified,target_range,data/glossary.json:371,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Target FC: 10 ppm (minimum); Green pool: 30 ppm"",",pool,unspecified,target_range,data/glossary.json:371,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,combined_chlorine,0.5,ppm,"""typicalValues"": ""Action threshold: 0.5 ppm combined chlorine"",",unspecified,chlorine,target_range,data/glossary.json:390,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,6,ppm,"""explanation"": ""Bromine works similarly to chlorine but has key differences: it is more stable at high temperatures (preferred for hot tubs)",hot_tub,bromine,target_range,data/glossary.json:485,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,3,ppm,"""explanation"": ""Bromine works similarly to chlorine but has key differences: it is more stable at high temperatures (preferred for hot tubs)",hot_tub,bromine,target_range,data/glossary.json:485,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,cyanuric_acid,400,ppm,"""typicalValues"": ""Salt level: 2,700–3,400 ppm; CYA for salt pools: 60–80 ppm"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:519,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,cyanuric_acid,80,ppm,"""typicalValues"": ""Salt level: 2,700–3,400 ppm; CYA for salt pools: 60–80 ppm"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:519,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,(unmatched),1,ppm,"""typicalValues"": ""Requires a chlorine residual of 0.5–1.0 ppm minimum with UV supplementation"",",unspecified,chlorine,target_range,data/glossary.json:538,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,chlorine_demand,1,ppm,"""typicalValues"": ""Reduces chlorine demand by 60–90%; Chlorine residual still required: 0.5–1.0 ppm minimum"",",unspecified,chlorine,target_range,data/glossary.json:553,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,0,gallons,"""typicalValues"": ""Raises pH by approximately 0.2 units per pound per 10,000 gallons"",",unspecified,unspecified,target_range,data/glossary.json:585,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,6.7,ppm,"""explanation"": ""Sodium bicarbonate (NaHCO3) dissolves slowly in pool water and primarily raises total alkalinity with a modest effect on pH.",pool,unspecified,target_range,data/glossary.json:602,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,0,gallons,"""explanation"": ""Sodium bicarbonate (NaHCO3) dissolves slowly in pool water and primarily raises total alkalinity with a modest effect on pH.",pool,unspecified,target_range,data/glossary.json:602,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,6.7,ppm,"""typicalValues"": ""Raises TA by 6.7 ppm per pound per 10,000 gallons; minimal pH effect"",",unspecified,unspecified,target_range,data/glossary.json:604,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,0,gallons,"""typicalValues"": ""Raises TA by 6.7 ppm per pound per 10,000 gallons; minimal pH effect"",",unspecified,unspecified,target_range,data/glossary.json:604,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,60,ppm,"""explanation"": ""When total alkalinity is below 60 ppm, the buffering capacity of the water is inadequate. Small additions of acid or base, r",unspecified,unspecified,troubleshooting,data/glossary.json:640,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,120,ppm,"""explanation"": ""When total alkalinity is below 60 ppm, the buffering capacity of the water is inadequate. Small additions of acid or base, r",unspecified,unspecified,troubleshooting,data/glossary.json:640,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,total_alkalinity,60,ppm,"""typicalValues"": ""Occurs when TA is below 60 ppm"",",unspecified,unspecified,target_range,data/glossary.json:642,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,salt,50,ppm,"""typicalValues"": ""Target: 30–50 ppm (standard pools); 60–80 ppm (salt pools)"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:661,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,80,ppm,"""typicalValues"": ""Target: 30–50 ppm (standard pools); 60–80 ppm (salt pools)"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:661,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,1,ppm,"""explanation"": ""Algae blooms begin when free chlorine drops below the effective minimum (often below 1 ppm, or below the CYA-adjusted minimu",pool,chlorine,target_range,data/glossary.json:698,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Shock dose for active bloom: 30 ppm FC; Prevention: maintain FC above 1 ppm at all times"",",unspecified,unspecified,shock,data/glossary.json:700,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,1,ppm,"""typicalValues"": ""Shock dose for active bloom: 30 ppm FC; Prevention: maintain FC above 1 ppm at all times"",",unspecified,unspecified,shock,data/glossary.json:700,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Kill dose: 30 ppm FC (active bloom); Maintain 1–3 ppm FC to prevent"",",unspecified,unspecified,target_range,data/glossary.json:719,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,3,ppm,"""typicalValues"": ""Kill dose: 30 ppm FC (active bloom); Maintain 1–3 ppm FC to prevent"",",unspecified,unspecified,target_range,data/glossary.json:719,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,30,ppm,"""explanation"": ""Despite its name, black algae is a cyanobacterium rather than a true algae. It establishes a protective outer layer (sheath)",unspecified,chlorine,target_range,data/glossary.json:736,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Treatment: 20–30 ppm FC maintained for 3–5 days; requires vigorous brushing"",",unspecified,unspecified,target_range,data/glossary.json:738,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""explanation"": ""Mustard algae (Phaeophyta variants) deposits as a powdery yellow or mustard-coloured substance on pool walls and floors, par",pool,chlorine,shock,data/glossary.json:755,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Treatment: 30 ppm FC; wash all swimwear and equipment during treatment"",",unspecified,unspecified,target_range,data/glossary.json:757,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,3,ppm,"""typicalValues"": ""FC: 1–3 ppm; TA: 80–120 ppm; CH: 200–400 ppm; Salt: 2,700–3,400 ppm"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:925,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,120,ppm,"""typicalValues"": ""FC: 1–3 ppm; TA: 80–120 ppm; CH: 200–400 ppm; Salt: 2,700–3,400 ppm"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:925,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,400,ppm,"""typicalValues"": ""FC: 1–3 ppm; TA: 80–120 ppm; CH: 200–400 ppm; Salt: 2,700–3,400 ppm"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:925,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,400,ppm,"""typicalValues"": ""FC: 1–3 ppm; TA: 80–120 ppm; CH: 200–400 ppm; Salt: 2,700–3,400 ppm"",",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:925,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,total_alkalinity,600,gallons,"""explanation"": ""Dilution reduces all dissolved chemicals proportionally. A 10% dilution (replacing 10% of pool volume with fresh water) redu",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1176,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,calcium_hardness,100,ppm,"""explanation"": ""Partial drains are used to reduce CYA, calcium hardness, TDS, and salt that cannot be lowered by chemical treatment. A 25% p",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:1272,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,calcium_hardness,50,ppm,"""explanation"": ""Partial drains are used to reduce CYA, calcium hardness, TDS, and salt that cannot be lowered by chemical treatment. A 25% p",unspecified,saltwater_chlorine_generator,target_range,data/glossary.json:1272,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,10,°f,"""explanation"": ""Chlorine degrades approximately twice as fast for every 10°F increase in water temperature. pH drifts upward faster in warm ",both,chlorine,target_range,data/glossary.json:1323,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,84,°f,"""explanation"": ""Chlorine degrades approximately twice as fast for every 10°F increase in water temperature. pH drifts upward faster in warm ",both,chlorine,target_range,data/glossary.json:1323,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,104,°f,"""explanation"": ""Chlorine degrades approximately twice as fast for every 10°F increase in water temperature. pH drifts upward faster in warm ",both,chlorine,target_range,data/glossary.json:1323,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,salt,400,ppm,"""typicalValues"": ""Salt pool target: approximately 5,000–6,000 µS/cm (corresponds to ~3,000–3,400 ppm salt)"",",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1449,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,10,ppm,"""explanation"": ""Standard maintenance shock raises FC to 10 ppm. Recovery shock for green pools targets 30 ppm. The dosage depends on: pool v",pool,chlorine,shock,data/glossary.json:1464,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""explanation"": ""Standard maintenance shock raises FC to 10 ppm. Recovery shock for green pools targets 30 ppm. The dosage depends on: pool v",pool,chlorine,shock,data/glossary.json:1464,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,1,lb,"""typicalValues"": ""Maintenance: 1 lb cal-hypo per 10,000 gal raises FC by ~6.5 ppm; Green pool: multiple doses needed"",",pool,unspecified,target_range,data/glossary.json:1466,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,0,gal,"""typicalValues"": ""Maintenance: 1 lb cal-hypo per 10,000 gal raises FC by ~6.5 ppm; Green pool: multiple doses needed"",",pool,unspecified,target_range,data/glossary.json:1466,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,6.5,ppm,"""typicalValues"": ""Maintenance: 1 lb cal-hypo per 10,000 gal raises FC by ~6.5 ppm; Green pool: multiple doses needed"",",pool,unspecified,target_range,data/glossary.json:1466,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,120,ppm,"""explanation"": ""A water balance checklist typically covers: 1) Test all parameters. 2) Adjust total alkalinity to 80–120 ppm. 3) Test again ",unspecified,chlorine,target_range,data/glossary.json:1539,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
data/glossary.json,data_json,ph,3,ppm,"""explanation"": ""Pool chemistry references compile the target ranges for FC (1–3 ppm), pH (7.2–7.6), TA (80–120 ppm), CH (200–400 ppm for pla",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1556,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,120,ppm,"""explanation"": ""Pool chemistry references compile the target ranges for FC (1–3 ppm), pH (7.2–7.6), TA (80–120 ppm), CH (200–400 ppm for pla",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1556,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,400,ppm,"""explanation"": ""Pool chemistry references compile the target ranges for FC (1–3 ppm), pH (7.2–7.6), TA (80–120 ppm), CH (200–400 ppm for pla",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1556,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,50,ppm,"""explanation"": ""Pool chemistry references compile the target ranges for FC (1–3 ppm), pH (7.2–7.6), TA (80–120 ppm), CH (200–400 ppm for pla",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1556,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,400,ppm,"""explanation"": ""Pool chemistry references compile the target ranges for FC (1–3 ppm), pH (7.2–7.6), TA (80–120 ppm), CH (200–400 ppm for pla",pool,saltwater_chlorine_generator,target_range,data/glossary.json:1556,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,combined_chlorine,0.5,ppm,"""explanation"": ""A typical shock schedule: shock once per week on the same night (after the pump has run during the day for chemical distribu",unspecified,chlorine,shock,data/glossary.json:1588,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,combined_chlorine,2,lbs,"""explanation"": ""A typical shock schedule: shock once per week on the same night (after the pump has run during the day for chemical distribu",unspecified,chlorine,shock,data/glossary.json:1588,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,combined_chlorine,0,gallons,"""explanation"": ""A typical shock schedule: shock once per week on the same night (after the pump has run during the day for chemical distribu",unspecified,chlorine,shock,data/glossary.json:1588,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,10,ppm,"""typicalValues"": ""Weekly maintenance: shock to 10 ppm FC; Emergency recovery: shock to 30 ppm FC"",",unspecified,unspecified,shock,data/glossary.json:1590,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,30,ppm,"""typicalValues"": ""Weekly maintenance: shock to 10 ppm FC; Emergency recovery: shock to 30 ppm FC"",",unspecified,unspecified,shock,data/glossary.json:1590,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,0.8,ppm,"""explanation"": ""Breakpoint dose = 10 × (combined chlorine reading in ppm). If CC = 0.8 ppm, breakpoint dose = 8 ppm of additional FC. The cu",pool,chlorine,shock,data/glossary.json:1637,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,8,ppm,"""explanation"": ""Breakpoint dose = 10 × (combined chlorine reading in ppm). If CC = 0.8 ppm, breakpoint dose = 8 ppm of additional FC. The cu",pool,chlorine,shock,data/glossary.json:1637,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,1.5,ppm,"""explanation"": ""Breakpoint dose = 10 × (combined chlorine reading in ppm). If CC = 0.8 ppm, breakpoint dose = 8 ppm of additional FC. The cu",pool,chlorine,shock,data/glossary.json:1637,"(data file, no direct generator)",claim,CONTEXTUAL
data/glossary.json,data_json,free_chlorine,8,ppm,"""explanation"": ""Breakpoint dose = 10 × (combined chlorine reading in ppm). If CC = 0.8 ppm, breakpoint dose = 8 ppm of additional FC. The cu",pool,chlorine,shock,data/glossary.json:1637,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,9.5,ppm,"""explanation"": ""Breakpoint dose = 10 × (combined chlorine reading in ppm). If CC = 0.8 ppm, breakpoint dose = 8 ppm of additional FC. The cu",pool,chlorine,shock,data/glossary.json:1637,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,free_chlorine,15,ppm,"""typicalValues"": ""Breakpoint dose = 10 × CC; typical: 5–15 ppm of additional FC"",",unspecified,unspecified,shock,data/glossary.json:1639,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/glossary.json,data_json,ph,0,gallons,"""typicalValues"": ""Raises pH by approximately 0.2 per pound per 10,000 gallons; dissolve before adding"",",unspecified,unspecified,target_range,data/glossary.json:1703,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/graph/entity-index.json,data_json,free_chlorine,1,ppm,"""idealRange"": ""N/A (residual; used with 0.5–1 ppm FC)"",",unspecified,unspecified,target_range,data/graph/entity-index.json:587,"(data file, no direct generator)",claim,CONTEXTUAL
data/graph/entity-index.json,data_json,salt,400,ppm,"""idealRange"": ""N/A (requires 2,700–3,400 ppm salt)"",",unspecified,saltwater_chlorine_generator,target_range,data/graph/entity-index.json:1340,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/graph/entity-index.json,data_json,free_chlorine,30,ppm,"""idealRange"": ""N/A (raises FC to 10–30 ppm temporarily)"",",unspecified,unspecified,target_range,data/graph/entity-index.json:1485,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/graph/entity-index.json,data_json,combined_chlorine,0.5,ppm,"""idealRange"": ""N/A (prevented by keeping CC < 0.5 ppm)"",",unspecified,unspecified,target_range,data/graph/entity-index.json:2534,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/graph/entity-index.json,data_json,free_chlorine,5,ppm,"""shortDescription"": ""Free chlorine above 5 ppm causing bleaching, eye/skin irritation, and swimmer discomfort."",",unspecified,chlorine,target_range,data/graph/entity-index.json:2692,"(data file, no direct generator)",claim,CONTEXTUAL
data/graph/entity-index.json,data_json,calcium_hardness,400,ppm,"""shortDescription"": ""A plastered or pebbled concrete pool requiring higher calcium hardness (200–400 ppm)."",",pool,unspecified,target_range,data/graph/entity-index.json:3200,"(data file, no direct generator)",claim,CONTEXTUAL
data/graph/entity-index.json,data_json,salt,40,lb,"""40 lb salt bag""",unspecified,saltwater_chlorine_generator,target_range,data/graph/entity-index.json:3638,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,sanitizer,5,ppm,"""description"": ""Hit 3–5 ppm sanitizer in seconds: enter spa gallons + test strip readings for exact chlorine ounces. Avoid over-chlorination",hot_tub,chlorine,target_range,data/navigation.json:34,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,(unmatched),30,ppm,"""title"": ""Pool Shock Calculator (10–30 ppm Dose in 30 Seconds)"",",pool,unspecified,shock,data/navigation.json:124,"(data file, no direct generator)",claim,REQUIRES_REVIEW
