url,file_path,cluster,originality_score,originality_evidence,usefulness_score,usefulness_evidence,completeness_score,completeness_evidence,specificity_score,specificity_evidence,accuracy_risk_score,accuracy_risk_evidence,repetition_score,repetition_evidence,search_intent_match_score,search_intent_match_evidence,user_task_completion_score,user_task_completion_evidence,aeo_answer_quality_score,aeo_answer_quality_evidence,trust_signals_score,trust_signals_evidence,overall_quality_score
https://waterbalancetools.com/reference/combined-chlorine-explained,reference/combined-chlorine-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=950; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,"word_count=950, heading_count=16.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",3,"word_count=950; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,quick-answer block; 6 FAQ item(s); single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.7
https://waterbalancetools.com/reference/common-pool-chemistry-mistakes,reference/common-pool-chemistry-mistakes.html,reference,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=230; task-support signals=[none].,2,"word_count=230, heading_count=11.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=132 chars, h1_count=1.",1,word_count=230; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.9
https://waterbalancetools.com/reference/cya-matrix,reference/cya-matrix.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=223; task-support signals=[calculator/form present, table present].",2,"word_count=223, heading_count=4.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=112 chars, h1_count=1.",3,"word_count=223; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.3
https://waterbalancetools.com/reference/cyanuric-acid-explained,reference/cyanuric-acid-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=953; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,"word_count=953, heading_count=16.",3,7 sentence(s) with numeric ranges/units detected on page.,2,7 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=145 chars, h1_count=1.",3,"word_count=953; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,quick-answer block; 6 FAQ item(s); single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.7
https://waterbalancetools.com/reference/datasets/chemical-properties/,reference/datasets/chemical-properties/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=1056; task-support signals=[table present].,3,"word_count=1056, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=80 chars, h1_count=1.",2,word_count=1056; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/chemical-ranges/,reference/datasets/chemical-ranges/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=961; task-support signals=[table present].,3,"word_count=961, heading_count=5.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=78 chars, h1_count=1.",2,word_count=961; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/datasets/compatibility/,reference/datasets/compatibility/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=650; task-support signals=[table present].,3,"word_count=650, heading_count=5.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=60 chars, h1_count=1.",2,word_count=650; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/confidence-levels/,reference/datasets/confidence-levels/index.html,reference/datasets,3,"Max 6-word-shingle Jaccard similarity to sibling page ""reference/datasets/pool-types/index.html"" in cluster ""reference/datasets"" is 0.16.",2,word_count=266; task-support signals=[table present].,2,"word_count=266, heading_count=5.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=68 chars, h1_count=1.",2,word_count=266; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/reference/datasets/conversion-factors/,reference/datasets/conversion-factors/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=406; task-support signals=[table present].,3,"word_count=406, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=70 chars, h1_count=1.",2,word_count=406; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/dosage-matrices/,reference/datasets/dosage-matrices/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=780; task-support signals=[table present].,3,"word_count=780, heading_count=5.",3,11 sentence(s) with numeric ranges/units detected on page.,2,11 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=61 chars, h1_count=1.",2,word_count=780; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/datasets/hot-tub-ranges/,reference/datasets/hot-tub-ranges/index.html,reference/datasets,3,"Max 6-word-shingle Jaccard similarity to sibling page ""reference/datasets/pool-types/index.html"" in cluster ""reference/datasets"" is 0.16.",2,word_count=209; task-support signals=[table present].,2,"word_count=209, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,2,"meta_description length=46 chars, h1_count=1.",2,word_count=209; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/reference/datasets/,reference/datasets/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=241; task-support signals=[none].,2,"word_count=241, heading_count=17.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=117 chars, h1_count=1.",1,word_count=241; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/reference/datasets/maintenance-schedules/,reference/datasets/maintenance-schedules/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=432; task-support signals=[table present].,3,"word_count=432, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=55 chars, h1_count=1.",2,word_count=432; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/pool-types/,reference/datasets/pool-types/index.html,reference/datasets,3,"Max 6-word-shingle Jaccard similarity to sibling page ""reference/datasets/hot-tub-ranges/index.html"" in cluster ""reference/datasets"" is 0.16.",2,word_count=261; task-support signals=[table present].,2,"word_count=261, heading_count=5.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=60 chars, h1_count=1.",2,word_count=261; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/reference/datasets/temperature-guidelines/,reference/datasets/temperature-guidelines/index.html,reference/datasets,3,"Max 6-word-shingle Jaccard similarity to sibling page ""reference/datasets/confidence-levels/index.html"" in cluster ""reference/datasets"" is 0.16.",2,word_count=332; task-support signals=[table present].,2,"word_count=332, heading_count=5.",3,6 sentence(s) with numeric ranges/units detected on page.,2,6 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=59 chars, h1_count=1.",2,word_count=332; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/testing-frequency/,reference/datasets/testing-frequency/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=343; task-support signals=[table present].,2,"word_count=343, heading_count=5.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=56 chars, h1_count=1.",2,word_count=343; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/units/,reference/datasets/units/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=483; task-support signals=[table present].,3,"word_count=483, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=73 chars, h1_count=1.",2,word_count=483; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/datasets/version/,reference/datasets/version/index.html,reference/datasets,3,"Max 6-word-shingle Jaccard similarity to sibling page ""reference/datasets/pool-types/index.html"" in cluster ""reference/datasets"" is 0.16.",2,word_count=160; task-support signals=[table present].,1,"word_count=160, heading_count=5.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=63 chars, h1_count=1.",2,word_count=160; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.9
https://waterbalancetools.com/reference/datasets/water-balance/,reference/datasets/water-balance/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=295; task-support signals=[table present].,2,"word_count=295, heading_count=5.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=60 chars, h1_count=1.",2,word_count=295; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/reference/datasets/water-problems/,reference/datasets/water-problems/index.html,reference/datasets,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=436; task-support signals=[table present].,3,"word_count=436, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=78 chars, h1_count=1.",2,word_count=436; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/emergency-recovery,reference/emergency-recovery.html,reference,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=330; task-support signals=[calculator/form present].,2,"word_count=330, heading_count=6.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=117 chars, h1_count=1.",2,word_count=330; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/filter-comparison,reference/filter-comparison.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=207; task-support signals=[calculator/form present, table present].",2,"word_count=207, heading_count=4.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=129 chars, h1_count=1.",3,"word_count=207; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/free-chlorine-explained,reference/free-chlorine-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=896; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,"word_count=896, heading_count=16.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=146 chars, h1_count=1.",3,"word_count=896; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,quick-answer block; 6 FAQ item(s); single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.7
https://waterbalancetools.com/reference/ideal-pool-levels,reference/ideal-pool-levels.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=248; task-support signals=[calculator/form present, table present].",2,"word_count=248, heading_count=5.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=139 chars, h1_count=1.",3,"word_count=248; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/ideal-spa-levels,reference/ideal-spa-levels.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=183; task-support signals=[calculator/form present, table present].",1,"word_count=183, heading_count=4.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=120 chars, h1_count=1.",3,"word_count=183; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/,reference/index.html,reference,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=252; task-support signals=[none].,2,"word_count=252, heading_count=4.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=150 chars, h1_count=1.",1,word_count=252; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/reference/ph-table,reference/ph-table.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=242; task-support signals=[calculator/form present, table present].",2,"word_count=242, heading_count=5.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=101 chars, h1_count=1.",3,"word_count=242; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.3
https://waterbalancetools.com/reference/pool-chemical-timeline,reference/pool-chemical-timeline.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=237; task-support signals=[calculator/form present, table present].",2,"word_count=237, heading_count=4.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=106 chars, h1_count=1.",3,"word_count=237; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/pool-chemicals-explained,reference/pool-chemicals-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=234; task-support signals=[none].,2,"word_count=234, heading_count=12.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=115 chars, h1_count=1.",1,word_count=234; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.9
https://waterbalancetools.com/reference/pool-chemistry-reference,reference/pool-chemistry-reference.html,reference,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=649; task-support signals=[table present].,3,"word_count=649, heading_count=16.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=149 chars, h1_count=1.",2,word_count=649; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.3
https://waterbalancetools.com/reference/pool-shape-guide,reference/pool-shape-guide.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=223; task-support signals=[calculator/form present, table present].",2,"word_count=223, heading_count=4.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=106 chars, h1_count=1.",3,"word_count=223; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/pool-volume-reference,reference/pool-volume-reference.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=177; task-support signals=[calculator/form present, table present].",1,"word_count=177, heading_count=6.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=84 chars, h1_count=1.",3,"word_count=177; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/reference/printable-resources-index,reference/printable-resources-index.html,reference,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=132; task-support signals=[table present].,1,"word_count=132, heading_count=2.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=107 chars, h1_count=1.",2,word_count=132; task-support signals=[table present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/reference/pump-sizing,reference/pump-sizing.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=225; task-support signals=[calculator/form present, table present].",2,"word_count=225, heading_count=5.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=125 chars, h1_count=1.",3,"word_count=225; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.3
https://waterbalancetools.com/reference/recommended-water-temperature,reference/recommended-water-temperature.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=240; task-support signals=[calculator/form present, table present].",2,"word_count=240, heading_count=5.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=142 chars, h1_count=1.",3,"word_count=240; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.3
https://waterbalancetools.com/reference/salt-matrix,reference/salt-matrix.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=257; task-support signals=[calculator/form present, table present].",2,"word_count=257, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=121 chars, h1_count=1.",3,"word_count=257; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.3
https://waterbalancetools.com/reference/salt-water-generator-explained,reference/salt-water-generator-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=993; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,"word_count=993, heading_count=16.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",3,"word_count=993; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,quick-answer block; 6 FAQ item(s); single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.7
https://waterbalancetools.com/reference/shock-dosage-matrix,reference/shock-dosage-matrix.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=251; task-support signals=[calculator/form present, table present].",2,"word_count=251, heading_count=4.",3,7 sentence(s) with numeric ranges/units detected on page.,2,7 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=119 chars, h1_count=1.",3,"word_count=251; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.4
https://waterbalancetools.com/reference/shock-treatment-explained,reference/shock-treatment-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=928; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,"word_count=928, heading_count=16.",3,8 sentence(s) with numeric ranges/units detected on page.,2,8 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=147 chars, h1_count=1.",3,"word_count=928; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,quick-answer block; 6 FAQ item(s); single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.7
https://waterbalancetools.com/reference/testing-frequency,reference/testing-frequency.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=218; task-support signals=[calculator/form present, table present].",2,"word_count=218, heading_count=4.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=82 chars, h1_count=1.",3,"word_count=218; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
