url,file_path,page_type,cluster,silo,generator,title,h1,meta_description,canonical,robots,word_count,visible_text_count,heading_count,internal_link_count,external_link_count,incoming_internal_links,outgoing_internal_links,schema_types,faq_count,quick_answer_present,key_takeaways_present,last_updated_present,author_present,source_links_present,calculator_present,table_present,primary_cta,indexability,sitemap_presence,redirect_status_if_known
https://waterbalancetools.com/pool-ph-levels-chart,pool-ph-levels-chart.html,chart,root,charts,unknown / manual,Pool pH Levels Chart (7.2–7.6 + Fix Order) | WaterBalanceTools,Pool pH levels chart,"Pool pH levels chart: 7.2–7.6 target, what high and low pH do to chlorine and equipment—plus calculator links.",https://waterbalancetools.com/pool-ph-levels-chart,"index, follow",181,181,6,24,0,25,24,FAQPage;BreadcrumbList,0,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/printable/maintenance-checklist,printable/maintenance-checklist.html,printable,printable,resources,manual / printable resource,Maintenance Checklist | WaterBalanceTools,Pool & Hot Tub Maintenance Checklist,Printable pool and hot tub maintenance checklist for cleaners and property managers.,https://waterbalancetools.com/printable/maintenance-checklist,"index, follow",91,91,4,14,0,1,14,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/printables/airbnb-pool-turnover-checklist,printables/airbnb-pool-turnover-checklist.html,printable,printables,resources,manual / printable resource,Airbnb Pool Turnover Checklist | WaterBalanceTools,Airbnb Pool Turnover Checklist,"Airbnb pool maintenance checklist for vacation rental hosts. Test water, adjust chlorine, clean filter, confirm safe levels.",https://waterbalancetools.com/printables/airbnb-pool-turnover-checklist,"index, follow",124,124,3,17,0,1,17,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/printables/hot-tub-maintenance-log,printables/hot-tub-maintenance-log.html,printable,printables,resources,manual / printable resource,Hot Tub Maintenance Log (Printable) | WaterBalanceTools,Hot Tub Maintenance Log,"Printable hot tub maintenance log: track chlorine, pH, and notes. Free download.",https://waterbalancetools.com/printables/hot-tub-maintenance-log,"index, follow",30,30,1,15,0,1,15,,0,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/printables/pool-maintenance-checklist,printables/pool-maintenance-checklist.html,printable,printables,resources,manual / printable resource,Pool Maintenance Checklist (Printable) | WaterBalanceTools,Pool Maintenance Checklist,"Printable pool maintenance checklist: daily, weekly, and monthly tasks. Free PDF download.",https://waterbalancetools.com/printables/pool-maintenance-checklist,"index, follow",84,84,4,17,0,2,17,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/behavior/how-often-to-shock-pool,programmatic/behavior/how-often-to-shock-pool.html,programmatic-longtail,programmatic/behavior,programmatic,generate-question-pages.js (misc programmatic),How Often to Shock a Pool (Weekly Guide) | Pool Water Chemistry Guide | WaterBalanceTools,How Often Should You Shock a Pool?,"Shock on a smart schedule—after parties, storms, or algae risk. Avoid guesswork with testing.",https://waterbalancetools.com/programmatic/behavior/how-often-to-shock-pool,"index, follow",516,516,19,32,0,8,32,WebApplication;FAQPage;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/behavior/how-often-to-test-pool-water,programmatic/behavior/how-often-to-test-pool-water.html,programmatic-longtail,programmatic/behavior,programmatic,generate-question-pages.js (misc programmatic),How Often to Test Pool Water (Simple Schedule) | Pool Water Chemistry Guide | WaterBalanceTools,How Often Should You Test Pool Water?,Test chlorine and pH several times weekly—catch drift before it becomes a costly fix.,https://waterbalancetools.com/programmatic/behavior/how-often-to-test-pool-water,"index, follow",505,505,19,32,0,10,32,WebApplication;FAQPage;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/behavior/,programmatic/behavior/index.html,programmatic-subhub,programmatic/behavior,programmatic,generate-hub-pages.js,Programmatic Behavior Hub | WaterBalanceTools,Programmatic Behavior Hub,Behavior and schedule-oriented pages for maintenance frequency decisions.,https://waterbalancetools.com/programmatic/behavior,"index, follow",396,396,9,63,0,10,63,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/behavior/when-to-add-chlorine,programmatic/behavior/when-to-add-chlorine.html,programmatic-longtail,programmatic/behavior,programmatic,generate-question-pages.js (misc programmatic),When to Add Chlorine to a Pool (Best Time) | Pool Water Chemistry Guide | WaterBalanceTools,When Should You Add Chlorine to a Pool?,Add chlorine when readings fall below target—often evening dosing reduces UV loss.,https://waterbalancetools.com/programmatic/behavior/when-to-add-chlorine,"index, follow",532,532,19,32,0,14,32,WebApplication;FAQPage;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 10000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 10,000 Gallon Pool?","Get exact ounces for a 10,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool,"index, follow",699,699,21,38,0,23,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 12000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 12,000 Gallon Pool?","Get exact ounces for a 12,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool,"index, follow",699,699,21,38,0,17,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 15000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 15,000 Gallon Pool?","Get exact ounces for a 15,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool,"index, follow",700,700,21,38,0,19,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 18000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 18,000 Gallon Pool?","Get exact ounces for a 18,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool,"index, follow",699,699,21,38,0,17,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-20000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-20000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 20000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 20,000 Gallon Pool?","Get exact ounces for a 20,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-20000-gallon-pool,"index, follow",698,698,21,38,0,15,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-25000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-25000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 25000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 25,000 Gallon Pool?","Get exact ounces for a 25,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-25000-gallon-pool,"index, follow",698,698,21,38,0,13,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-30000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-30000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 30000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 30,000 Gallon Pool?","Get exact ounces for a 30,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-30000-gallon-pool,"index, follow",701,701,21,38,0,11,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-5000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-5000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 5000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 5,000 Gallon Pool?","Get exact ounces for a 5,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-5000-gallon-pool,"index, follow",698,698,21,38,0,13,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-7000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-7000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 7000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 7,000 Gallon Pool?","Get exact ounces for a 7,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-7000-gallon-pool,"index, follow",697,697,21,38,0,13,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-8000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-8000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 8000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 8,000 Gallon Pool?","Get exact ounces for a 8,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-8000-gallon-pool,"index, follow",697,697,21,38,0,15,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-9000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-9000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,programmatic,generate-chlorine-pages.js,How Much Chlorine for 9000 Gallon Pool (Exact Dose) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Chlorine Do You Need for a 9,000 Gallon Pool?","Get exact ounces for a 9,000-gallon pool. Use the free calculator and avoid over-chlorination—safe dosing fast.",https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-9000-gallon-pool,"index, follow",695,695,21,38,0,14,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/chlorine/,programmatic/chlorine/index.html,programmatic-subhub,programmatic/chlorine,programmatic,generate-chlorine-pages.js,Programmatic Chlorine Hub | WaterBalanceTools,Programmatic Chlorine Hub,Programmatic chlorine dosing pages grouped by volume and scenario.,https://waterbalancetools.com/programmatic/chlorine,"index, follow",783,783,9,80,0,17,80,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/explanations/,programmatic/explanations/index.html,programmatic-subhub,programmatic/explanations,programmatic,generate-hub-pages.js,Programmatic Explanations Hub | WaterBalanceTools,Programmatic Explanations Hub,Conceptual explanation pages that support calculator interpretation.,https://waterbalancetools.com/programmatic/explanations,"index, follow",370,370,9,63,0,10,63,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/explanations/what-is-pool-alkalinity,programmatic/explanations/what-is-pool-alkalinity.html,programmatic-longtail,programmatic/explanations,programmatic,generate-question-pages.js (misc programmatic),What Is Total Alkalinity (Pool Basics) | Pool Water Chemistry Guide | WaterBalanceTools,What Is Total Alkalinity in a Pool?,Total alkalinity buffers pH—learn what it means and how to keep water balance stable.,https://waterbalancetools.com/programmatic/explanations/what-is-pool-alkalinity,"index, follow",531,531,20,31,0,27,31,FAQPage;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/explanations/why-ph-affects-chlorine,programmatic/explanations/why-ph-affects-chlorine.html,programmatic-longtail,programmatic/explanations,programmatic,generate-question-pages.js (misc programmatic),Why pH Affects Chlorine (Pool Science) | Pool Water Chemistry Guide | WaterBalanceTools,Why Does pH Affect Chlorine Effectiveness?,"Understand pH balance and sanitizer—fix pH first, then fine-tune chlorine levels safely.",https://waterbalancetools.com/programmatic/explanations/why-ph-affects-chlorine,"index, follow",567,567,20,33,0,11,33,FAQPage;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/explanations/why-shower-before-pool,programmatic/explanations/why-shower-before-pool.html,programmatic-longtail,programmatic/explanations,programmatic,generate-question-pages.js (misc programmatic),Why Shower Before Swimming (Pool Chemistry) | Pool Water Chemistry Guide | WaterBalanceTools,Why Should You Shower Before Entering a Pool?,Reduce chloramines and sanitizer load—quick facts on pool water chemistry and bather-introduced contaminants.,https://waterbalancetools.com/programmatic/explanations/why-shower-before-pool,"index, follow",549,549,20,33,0,6,33,FAQPage;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-200-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-200-gallons.html,programmatic-longtail,programmatic/hot-tubs,programmatic,generate-hot-tub-pages.js,Hot Tub Chemicals for 200 Gallons (Dosing Guide) | Pool Water Chemistry Guide | WaterBalanceTools,What Chemicals Do You Need for a 200 Gallon Hot Tub?,Sanitizer dosing for a 200-gallon spa. Get exact chlorine reference and calculators—safe hot tub water chemistry.,https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-200-gallons,"index, follow",639,639,21,37,0,11,37,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-300-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-300-gallons.html,programmatic-longtail,programmatic/hot-tubs,programmatic,generate-hot-tub-pages.js,Hot Tub Chemicals for 300 Gallons (Dosing Guide) | Pool Water Chemistry Guide | WaterBalanceTools,What Chemicals Do You Need for a 300 Gallon Hot Tub?,Sanitizer dosing for a 300-gallon spa. Get exact chlorine reference and calculators—safe hot tub water chemistry.,https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-300-gallons,"index, follow",641,641,21,37,0,12,37,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-400-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-400-gallons.html,programmatic-longtail,programmatic/hot-tubs,programmatic,generate-hot-tub-pages.js,Hot Tub Chemicals for 400 Gallons (Dosing Guide) | Pool Water Chemistry Guide | WaterBalanceTools,What Chemicals Do You Need for a 400 Gallon Hot Tub?,Sanitizer dosing for a 400-gallon spa. Get exact chlorine reference and calculators—safe hot tub water chemistry.,https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-400-gallons,"index, follow",638,638,21,37,0,14,37,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-500-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-500-gallons.html,programmatic-longtail,programmatic/hot-tubs,programmatic,generate-hot-tub-pages.js,Hot Tub Chemicals for 500 Gallons (Dosing Guide) | Pool Water Chemistry Guide | WaterBalanceTools,What Chemicals Do You Need for a 500 Gallon Hot Tub?,Sanitizer dosing for a 500-gallon spa. Get exact chlorine reference and calculators—safe hot tub water chemistry.,https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-500-gallons,"index, follow",640,640,21,37,0,10,37,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-600-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-600-gallons.html,programmatic-longtail,programmatic/hot-tubs,programmatic,generate-hot-tub-pages.js,Hot Tub Chemicals for 600 Gallons (Dosing Guide) | Pool Water Chemistry Guide | WaterBalanceTools,What Chemicals Do You Need for a 600 Gallon Hot Tub?,Sanitizer dosing for a 600-gallon spa. Get exact chlorine reference and calculators—safe hot tub water chemistry.,https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-600-gallons,"index, follow",645,645,21,37,0,11,37,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/hot-tubs/,programmatic/hot-tubs/index.html,programmatic-subhub,programmatic/hot-tubs,programmatic,generate-hot-tub-pages.js,Programmatic Hot Tub Hub | WaterBalanceTools,Programmatic Hot Tub Hub,Programmatic hot tub chemistry pages organized by spa volume.,https://waterbalancetools.com/programmatic/hot-tubs,"index, follow",532,532,9,69,0,11,69,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/,programmatic/index.html,programmatic-hub,programmatic,programmatic,generate-question-pages.js (misc programmatic),Programmatic Hub | WaterBalanceTools,Programmatic Hub,Programmatic knowledge pages grouped by recurring calculation patterns.,https://waterbalancetools.com/programmatic,"index, follow",567,567,9,78,0,45,78,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-6-8-to-7-2,programmatic/ph/how-to-adjust-ph-from-6-8-to-7-2.html,programmatic-longtail,programmatic/ph,programmatic,generate-ph-pages.js,How to Adjust Pool pH from 6.8 to 7.2 (Safe Steps) | Pool Water Chemistry Guide | WaterBalanceTools,How Do You Adjust Pool pH from 6.8 to 7.2?,Adjust pool pH from 6.8 to 7.2. Use the calculator for exact ounces and stable pH balance.,https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-6-8-to-7-2,"index, follow",616,616,21,36,0,10,36,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-7-8-to-7-4,programmatic/ph/how-to-adjust-ph-from-7-8-to-7-4.html,programmatic-longtail,programmatic/ph,programmatic,generate-ph-pages.js,How to Adjust Pool pH from 7.8 to 7.4 (Safe Steps) | Pool Water Chemistry Guide | WaterBalanceTools,How Do You Adjust Pool pH from 7.8 to 7.4?,Adjust pool pH from 7.8 to 7.4. Use the calculator for exact ounces and stable pH balance.,https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-7-8-to-7-4,"index, follow",600,600,21,36,0,11,36,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-7-to-7-4,programmatic/ph/how-to-adjust-ph-from-7-to-7-4.html,programmatic-longtail,programmatic/ph,programmatic,generate-ph-pages.js,How to Adjust Pool pH from 7 to 7.4 (Safe Steps) | Pool Water Chemistry Guide | WaterBalanceTools,How Do You Adjust Pool pH from 7 to 7.4?,Adjust pool pH from 7 to 7.4. Use the calculator for exact ounces and stable pH balance.,https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-7-to-7-4,"index, follow",616,616,21,36,0,12,36,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-8-to-7-5,programmatic/ph/how-to-adjust-ph-from-8-to-7-5.html,programmatic-longtail,programmatic/ph,programmatic,generate-ph-pages.js,How to Adjust Pool pH from 8 to 7.5 (Safe Steps) | Pool Water Chemistry Guide | WaterBalanceTools,How Do You Adjust Pool pH from 8 to 7.5?,Adjust pool pH from 8 to 7.5. Use the calculator for exact ounces and stable pH balance.,https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-8-to-7-5,"index, follow",602,602,21,36,0,15,36,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/ph/,programmatic/ph/index.html,programmatic-subhub,programmatic/ph,programmatic,generate-ph-pages.js,Programmatic pH Hub | WaterBalanceTools,Programmatic pH Hub,Programmatic pH adjustment pages and correction scenarios.,https://waterbalancetools.com/programmatic/ph,"index, follow",519,519,9,66,0,8,66,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/problems/cloudy-pool-fix,programmatic/problems/cloudy-pool-fix.html,programmatic-longtail,programmatic/problems,programmatic,generate-question-pages.js (misc programmatic),Cloudy Pool Fix (Clear Water Fast) | Pool Water Chemistry Guide | WaterBalanceTools,How Do You Fix a Cloudy Pool?,"Clear cloudy water with filtration, pH balance, and targeted chemistry. Practical steps—test before you dump chemicals.",https://waterbalancetools.com/programmatic/problems/cloudy-pool-fix,"index, follow",585,585,20,33,0,16,33,WebApplication;FAQPage;HowTo;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/problems/green-pool-how-much-chlorine,programmatic/problems/green-pool-how-much-chlorine.html,programmatic-longtail,programmatic/problems,programmatic,generate-question-pages.js (misc programmatic),Fix a Green Pool Fast (Chlorine Guide) | Pool Water Chemistry Guide | WaterBalanceTools,How Much Chlorine Do You Need to Fix a Green Pool?,Shock algae with the right chlorine dose and filtration. Step-by-step guide plus calculators—clear water faster.,https://waterbalancetools.com/programmatic/problems/green-pool-how-much-chlorine,"index, follow",608,608,20,33,0,22,33,WebApplication;FAQPage;HowTo;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/problems/high-chlorine-how-to-lower,programmatic/problems/high-chlorine-how-to-lower.html,programmatic-longtail,programmatic/problems,programmatic,generate-question-pages.js (misc programmatic),How to Lower High Chlorine Fast (Safe Method) | Pool Water Chemistry Guide | WaterBalanceTools,How Do You Lower High Chlorine in a Pool?,"Bring high chlorine down safely with dilution, time, and circulation. Know when you can swim again.",https://waterbalancetools.com/programmatic/problems/high-chlorine-how-to-lower,"index, follow",566,566,20,33,0,16,33,WebApplication;FAQPage;HowTo;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/problems/,programmatic/problems/index.html,programmatic-subhub,programmatic/problems,programmatic,generate-hub-pages.js,Programmatic Problems Hub | WaterBalanceTools,Programmatic Problems Hub,Problem-resolution playbooks generated from recurring chemistry failures.,https://waterbalancetools.com/programmatic/problems,"index, follow",441,441,9,66,0,7,66,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/problems/low-alkalinity-symptoms,programmatic/problems/low-alkalinity-symptoms.html,programmatic-longtail,programmatic/problems,programmatic,generate-question-pages.js (misc programmatic),Low Alkalinity Symptoms (Fix TA Safely) | Pool Water Chemistry Guide | WaterBalanceTools,What Are the Symptoms of Low Alkalinity in a Pool?,Spot low total alkalinity early—stop pH bounce and protect surfaces. Dosing steps plus alkalinity calculator.,https://waterbalancetools.com/programmatic/problems/low-alkalinity-symptoms,"index, follow",563,563,20,31,0,20,31,WebApplication;FAQPage;HowTo;BreadcrumbList,5,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-10000-gallon-pool,programmatic/shock/how-much-shock-for-10000-gallon-pool.html,programmatic-longtail,programmatic/shock,programmatic,generate-question-pages.js (misc programmatic),How Much Shock for 10000 Gallon Pool (Exact Ounces) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Shock Do You Need for a 10,000 Gallon Pool?","Get granular shock ounces for a 10,000-gallon pool. Fast dosing table plus calculator—avoid guesswork.",https://waterbalancetools.com/programmatic/shock/how-much-shock-for-10000-gallon-pool,"index, follow",645,645,21,38,0,23,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-15000-gallon-pool,programmatic/shock/how-much-shock-for-15000-gallon-pool.html,programmatic-longtail,programmatic/shock,programmatic,generate-question-pages.js (misc programmatic),How Much Shock for 15000 Gallon Pool (Exact Ounces) | Pool Water Chemistry Guide | WaterBalanceTools,"How Much Shock Do You Need for a 15,000 Gallon Pool?","Get granular shock ounces for a 15,000-gallon pool. Fast dosing table plus calculator—avoid guesswork.",https://waterbalancetools.com/programmatic/shock/how-much-shock-for-15000-gallon-pool,"index, follow",651,651,21,38,0,15,38,WebApplication;FAQPage;BreadcrumbList;HowTo,5,false,false,true,false,false,false,true,none detected,INDEXABLE,true,none
